Ans	Guess	Size	DistRatio	Dist	I	J
0	0	331.5	0.512821	170	u100705_521_C_10112297.cpp	u102635_521_C_10114456.cpp
0	0	305.5	0.599018	183	u100705_521_C_10112297.cpp	u1028_521_C_10108389.cpp
0	0	307.5	0.60813	187	u100705_521_C_10112297.cpp	u103806_521_C_10109327.cpp
0	0	475.5	0.706625	336	u100705_521_C_10112297.cpp	u104329_521_C_10112987.cpp
0	0	505.5	0.777448	393	u100705_521_C_10112297.cpp	u106240_521_C_10112049.cpp
0	0	349	0.504298	176	u100705_521_C_10112297.cpp	u106515_521_C_10111673.cpp
0	0	363.5	0.47868	174	u100705_521_C_10112297.cpp	u110087_521_C_10106977.cpp
0	0	362.5	0.584828	212	u100705_521_C_10112297.cpp	u111_521_C_10110363.d
0	0	375.5	0.527297	198	u100705_521_C_10112297.cpp	u11312_521_C_10109047.cpp
0	0	448	0.685268	307	u100705_521_C_10112297.cpp	u116468_521_C_10114200.cpp
0	0	340.5	0.516887	176	u100705_521_C_10112297.cpp	u117415_521_C_10111950.cpp
0	0	389.5	0.616175	240	u100705_521_C_10112297.cpp	u118417_521_C_10113077.cpp
0	0	332	0.509036	169	u100705_521_C_10112297.cpp	u118482_521_C_10111146.cpp
0	0	320.5	0.527301	169	u100705_521_C_10112297.cpp	u118940_521_C_10111103.cpp
0	0	291.5	0.672384	196	u100705_521_C_10112297.cpp	u119674_521_C_10108800.cpp
0	0	537	0.845438	454	u100705_521_C_10112297.cpp	u119940_521_C_10113520.cpp
0	0	341	0.536657	183	u100705_521_C_10112297.cpp	u153171_521_C_10112368.cpp
0	0	366.5	0.510232	187	u100705_521_C_10112297.cpp	u15509_521_C_10112003.cpp
0	0	461	0.672451	310	u100705_521_C_10112297.cpp	u155850_521_C_10112583.cpp
0	0	443.5	0.631342	280	u100705_521_C_10112297.cpp	u156412_521_C_10112058.cpp
0	0	343	0.483965	166	u100705_521_C_10112297.cpp	u158973_521_C_10107441.cpp
0	0	399.5	0.580726	232	u100705_521_C_10112297.cpp	u16083_521_C_10110336.cpp
0	0	339.5	0.547865	186	u100705_521_C_10112297.cpp	u1646_521_C_10109986.cpp
0	0	374.5	0.499332	187	u100705_521_C_10112297.cpp	u16572_521_C_10110840.cpp
0	0	346.5	0.479076	166	u100705_521_C_10112297.cpp	u1676_521_C_10110352.cpp
