Ans	Guess	Size	DistRatio	Dist	I	J
0	0	970.5	0.683153	663	t10144_524_F_10382780.cpp	t10188_524_F_10383356.cpp
0	0	875.5	0.591662	518	t10144_524_F_10382780.cpp	t10320_524_F_10384257.cpp
0	1	821.5	0.56969	468	t10144_524_F_10382780.cpp	t10399_524_F_10383706.cpp
0	0	757	0.608983	461	t10144_524_F_10382780.cpp	t10640_524_F_10384194.cpp
0	0	913	0.589266	538	t10144_524_F_10382780.cpp	t8418_524_F_10383455.cpp
0	0	996.5	0.721525	719	t10144_524_F_10382780.cpp	t8561_524_F_10384367.cpp
0	0	882.5	0.624363	551	t10144_524_F_10382780.cpp	t8592_524_F_10382149.cpp
0	0	796	0.58794	468	t10144_524_F_10382780.cpp	t8698_524_F_10383891.cpp
0	0	795.5	0.568196	452	t10144_524_F_10382780.cpp	t8789_524_F_10382449.cpp
0	0	839	0.623361	523	t10144_524_F_10382780.cpp	t8863_524_F_10382494.java
0	0	801	0.606742	486	t10144_524_F_10382780.cpp	t8863_524_F_10382494_1.java
0	0	734.5	0.571818	420	t10144_524_F_10382780.cpp	t9102_524_F_10382540.cpp
0	0	691.5	0.621837	430	t10144_524_F_10382780.cpp	t9177_524_F_10383880.cpp
0	0	862.5	0.602899	520	t10144_524_F_10382780.cpp	t9449_524_F_10382560.cpp
0	0	418	1.80861	756	t10144_524_F_10382780.cpp	t9595_524_F_10384289.cpp
0	0	792	0.568182	450	t10144_524_F_10382780.cpp	t9661_524_F_10382465.cpp
0	0	757	0.587847	445	t10144_524_F_10382780.cpp	t9668_524_F_10384307.cpp
0	0	846.5	0.600118	508	t10144_524_F_10382780.cpp	t9938_524_F_10383439.cpp
0	0	1053	0.588794	620	t10188_524_F_10383356.cpp	t10320_524_F_10384257.cpp
0	0	999	0.614615	614	t10188_524_F_10383356.cpp	t10399_524_F_10383706.cpp
0	0	934.5	0.71161	665	t10188_524_F_10383356.cpp	t10640_524_F_10384194.cpp
0	0	1090.5	0.580468	633	t10188_524_F_10383356.cpp	t8418_524_F_10383455.cpp
0	0	1174	0.587734	690	t10188_524_F_10383356.cpp	t8561_524_F_10384367.cpp
0	0	1060	0.598113	634	t10188_524_F_10383356.cpp	t8592_524_F_10382149.cpp
0	0	973.5	0.653313	636	t10188_524_F_10383356.cpp	t8698_524_F_10383891.cpp
0	0	973	0.638232	621	t10188_524_F_10383356.cpp	t8789_524_F_10382449.cpp
0	0	1016.5	0.647319	658	t10188_524_F_10383356.cpp	t8863_524_F_10382494.java
0	0	978.5	0.677568	663	t10188_524_F_10383356.cpp	t8863_524_F_10382494_1.java
0	0	912	0.711623	649	t10188_524_F_10383356.cpp	t9102_524_F_10382540.cpp
0	0	869	0.810127	704	t10188_524_F_10383356.cpp	t9177_524_F_10383880.cpp
0	0	1040	0.613462	638	t10188_524_F_10383356.cpp	t9449_524_F_10382560.cpp
0	0	595.5	1.8623	1109	t10188_524_F_10383356.cpp	t9595_524_F_10384289.cpp
0	0	969.5	0.634348	615	t10188_524_F_10383356.cpp	t9661_524_F_10382465.cpp
0	0	934.5	0.682718	638	t10188_524_F_10383356.cpp	t9668_524_F_10384307.cpp
0	0	1024	0.600586	615	t10188_524_F_10383356.cpp	t9938_524_F_10383439.cpp
0	0	904	0.568584	514	t10320_524_F_10384257.cpp	t10399_524_F_10383706.cpp
0	0	839.5	0.64324	540	t10320_524_F_10384257.cpp	t10640_524_F_10384194.cpp
0	0	995.5	0.520342	518	t10320_524_F_10384257.cpp	t8418_524_F_10383455.cpp
0	0	1079	0.630213	680	t10320_524_F_10384257.cpp	t8561_524_F_10384367.cpp
0	0	965	0.590674	570	t10320_524_F_10384257.cpp	t8592_524_F_10382149.cpp
0	0	878.5	0.558907	491	t10320_524_F_10384257.cpp	t8698_524_F_10383891.cpp
0	0	878	0.584282	513	t10320_524_F_10384257.cpp	t8789_524_F_10382449.cpp
0	0	921.5	0.619642	571	t10320_524_F_10384257.cpp	t8863_524_F_10382494.java
0	0	883.5	0.627051	554	t10320_524_F_10384257.cpp	t8863_524_F_10382494_1.java
0	0	817	0.648715	530	t10320_524_F_10384257.cpp	t9102_524_F_10382540.cpp
0	0	774	0.682171	528	t10320_524_F_10384257.cpp	t9177_524_F_10383880.cpp
0	0	945	0.584127	552	t10320_524_F_10384257.cpp	t9449_524_F_10382560.cpp
0	0	500.5	1.83616	919	t10320_524_F_10384257.cpp	t9595_524_F_10384289.cpp
