Ans	Guess	Size	DistRatio	Dist	I	J
0	0	505.5	0.544016	275	u100532_475_C_8095993.cpp	u101035_475_C_8094480.cpp
0	0	535.5	0.597572	320	u100532_475_C_8095993.cpp	u106000_475_C_8092660.cpp
0	0	584	0.710616	415	u100532_475_C_8095993.cpp	u107144_475_C_8092469.scala
0	0	544.5	0.541781	295	u100532_475_C_8095993.cpp	u107602_475_C_8092029.cpp
0	0	565	0.642478	363	u100532_475_C_8095993.cpp	u1135_475_C_8094614.cpp
0	0	483	0.52795	255	u100532_475_C_8095993.cpp	u125804_475_C_8096605.cpp
0	0	509.5	0.545633	278	u100532_475_C_8095993.cpp	u126109_475_C_8091662.pas
0	0	504	0.551587	278	u100532_475_C_8095993.cpp	u126991_475_C_8093463.cpp
0	0	599.5	0.598832	359	u100532_475_C_8095993.cpp	u128509_475_C_8091671.cpp
0	0	463.5	0.539374	250	u100532_475_C_8095993.cpp	u132953_475_C_8090160.cpp
0	0	487.5	0.570256	278	u100532_475_C_8095993.cpp	u135250_475_C_8092050.cpp
0	0	435	0.535632	233	u100532_475_C_8095993.cpp	u140028_475_C_8092855.cpp
1	1	485	0.0412371	20	u100532_475_C_8095993.cpp	u141655_475_C_8095104.cpp
0	0	522	0.524904	274	u100532_475_C_8095993.cpp	u1421_475_C_8090730.cpp
0	0	479	0.5762	276	u100532_475_C_8095993.cpp	u143769_475_C_8093962.cpp
1	1	485	0.0412371	20	u100532_475_C_8095993.cpp	u148881_475_C_8095409.cpp
1	1	495.5	0.102926	51	u100532_475_C_8095993.cpp	u150895_475_C_8093274.cpp
1	1	486.5	0.0678314	33	u100532_475_C_8095993.cpp	u151217_475_C_8091766.cpp
1	1	486.5	0.0678314	33	u100532_475_C_8095993.cpp	u154972_475_C_8093242.cpp
1	1	486.5	0.0678314	33	u100532_475_C_8095993.cpp	u158459_475_C_8091891.cpp
0	0	599.5	0.66055	396	u100532_475_C_8095993.cpp	u158973_475_C_8096484.cpp
0	0	475	0.585263	278	u100532_475_C_8095993.cpp	u16186_475_C_8088524.cpp
0	0	614	0.688925	423	u100532_475_C_8095993.cpp	u17746_475_C_8093417.cpp
0	0	543.5	0.568537	309	u100532_475_C_8095993.cpp	u18332_475_C_8090100.cpp
0	0	595	0.628571	374	u100532_475_C_8095993.cpp	u1882_475_C_8091466.cpp
0	0	487.5	0.570256	278	u100532_475_C_8095993.cpp	u19280_475_C_8090855.cpp
0	0	494.5	0.572295	283	u100532_475_C_8095993.cpp	u200820_475_C_8096191.cpp
0	0	525	0.571429	300	u100532_475_C_8095993.cpp	u200970_475_C_8096698.cpp
0	0	531.5	0.570085	303	u100532_475_C_8095993.cpp	u201553_475_C_8093910.cpp
1	1	528.5	0.22895	121	u100532_475_C_8095993.cpp	u201839_475_C_8092801.cpp
1	1	486.5	0.0678314	33	u100532_475_C_8095993.cpp	u202817_475_C_8093791.cpp
1	1	486.5	0.0678314	33	u100532_475_C_8095993.cpp	u202867_475_C_8092561.cpp
0	0	596	0.63255	377	u100532_475_C_8095993.cpp	u203836_475_C_8093913.cpp
1	1	486.5	0.0678314	33	u100532_475_C_8095993.cpp	u208236_475_C_8092420.cpp
0	0	644.5	0.704422	454	u100532_475_C_8095993.cpp	u208873_475_C_8092594.cpp
0	0	585.5	0.606319	355	u100532_475_C_8095993.cpp	u210352_475_C_8090005.cpp
0	0	487.5	0.570256	278	u100532_475_C_8095993.cpp	u211624_475_C_8092176.cpp
0	0	568.5	0.612137	348	u100532_475_C_8095993.cpp	u213650_475_C_8091616.cpp
0	0	580	0.646552	375	u100532_475_C_8095993.cpp	u213845_475_C_8094766.cpp
1	1	515.5	0.14937	77	u100532_475_C_8095993.cpp	u215114_475_C_8092163.cpp
0	0	521.5	0.594439	310	u100532_475_C_8095993.cpp	u216254_475_C_8093205.cpp
0	0	482	0.556017	268	u100532_475_C_8095993.cpp	u217880_475_C_8094627.cpp
0	0	525.5	0.61275	322	u100532_475_C_8095993.cpp	u219058_475_C_8096527.cpp
0	0	507.5	0.514286	261	u100532_475_C_8095993.cpp	u219349_475_C_8092600.cpp
0	0	647	0.68779	445	u100532_475_C_8095993.cpp	u22047_475_C_8094064.cpp
0	0	585	0.62735	367	u100532_475_C_8095993.cpp	u222176_475_C_8092153.cpp
0	0	642	0.697819	448	u100532_475_C_8095993.cpp	u222318_475_C_8096087.cpp
1	1	515.5	0.14937	77	u100532_475_C_8095993.cpp	u225517_475_C_8092514.cpp
0	0	705.5	0.792346	559	u100532_475_C_8095993.cpp	u22698_475_C_8091994.cpp
1	1	485.5	0.0659114	32	u100532_475_C_8095993.cpp	u232369_475_C_8091918.cpp
0	0	553.5	0.567299	314	u100532_475_C_8095993.cpp	u234839_475_C_8092213.cpp
0	0	558.5	0.578335	323	u100532_475_C_8095993.cpp	u238802_475_C_8091815.cpp
0	0	562.5	0.624	351	u100532_475_C_8095993.cpp	u24904_475_C_8091722.cpp
0	0	474	0.537975	255	u100532_475_C_8095993.cpp	u253_475_C_8091000.cpp
0	0	547	0.597806	327	u100532_475_C_8095993.cpp	u29903_475_C_8091754.cpp
0	0	546.5	0.570906	312	u100532_475_C_8095993.cpp	u30552_475_C_8091344.cpp
0	0	551.5	0.533092	294	u100532_475_C_8095993.cpp	u32356_475_C_8091633.cpp
0	0	481.5	0.562825	271	u100532_475_C_8095993.cpp	u32530_475_C_8092920.cpp
0	0	512.5	0.540488	277	u100532_475_C_8095993.cpp	u34746_475_C_8096257.cpp
0	0	539	0.580705	313	u100532_475_C_8095993.cpp	u3541_475_C_8091536.cpp
0	0	646	0.702786	454	u100532_475_C_8095993.cpp	u35492_475_C_8093243.cpp
0	0	620	0.708065	439	u100532_475_C_8095993.cpp	u39802_475_C_8095744.cpp
0	0	576	0.616319	355	u100532_475_C_8095993.cpp	u44312_475_C_8093946.cpp
0	0	592	0.641892	380	u100532_475_C_8095993.cpp	u496_475_C_8089219.cpp
0	0	517	0.55706	288	u100532_475_C_8095993.cpp	u51918_475_C_8088959.cpp
0	0	601.5	0.673317	405	u100532_475_C_8095993.cpp	u5291_475_C_8088930.cpp
0	0	498	0.361446	180	u100532_475_C_8095993.cpp	u53254_475_C_8094785.cpp
0	0	477.5	0.548691	262	u100532_475_C_8095993.cpp	u53536_475_C_8093821.cpp
0	0	465	0.582796	271	u100532_475_C_8095993.cpp	u544_475_C_8090612.cpp
0	0	523	0.535373	280	u100532_475_C_8095993.cpp	u562_475_C_8091262.cpp
0	0	558.5	0.583706	326	u100532_475_C_8095993.cpp	u57417_475_C_8090405.cpp
0	0	493.5	0.486322	240	u100532_475_C_8095993.cpp	u5959_475_C_8094295.cpp
0	0	741.5	0.834794	619	u100532_475_C_8095993.cpp	u60426_475_C_8093444.cpp
1	0	264	1.75	462	u100532_475_C_8095993.cpp	u62637_475_C_8094997.cpp
0	0	578	0.621107	359	u100532_475_C_8095993.cpp	u63701_475_C_8093385.cpp
0	0	559.5	0.566577	317	u100532_475_C_8095993.cpp	u63702_475_C_8089896.cpp
0	0	627	0.69697	437	u100532_475_C_8095993.cpp	u65130_475_C_8093420.cpp
0	0	502.5	0.569154	286	u100532_475_C_8095993.cpp	u6708_475_C_8091893.cpp
0	0	545.5	0.582951	318	u100532_475_C_8095993.cpp	u67092_475_C_8090954.cpp
0	0	540	0.605556	327	u100532_475_C_8095993.cpp	u68084_475_C_8095014.cpp
0	0	663.5	0.759608	504	u100532_475_C_8095993.cpp	u68438_475_C_8092005.cpp
0	0	521.5	0.571429	298	u100532_475_C_8095993.cpp	u69223_475_C_8093657.cpp
0	0	542.5	0.573272	311	u100532_475_C_8095993.cpp	u69675_475_C_8090034.cpp
0	0	579.5	0.616048	357	u100532_475_C_8095993.cpp	u69777_475_C_8092956.cpp
1	1	515.5	0.14937	77	u100532_475_C_8095993.cpp	u72429_475_C_8092460.cpp
0	0	551.5	0.603808	333	u100532_475_C_8095993.cpp	u72884_475_C_8093104.cpp
0	0	515	0.547573	282	u100532_475_C_8095993.cpp	u79555_475_C_8088735.cpp
0	0	550.5	0.597639	329	u100532_475_C_8095993.cpp	u80646_475_C_8090550.cpp
0	0	629.5	0.708499	446	u100532_475_C_8095993.cpp	u83327_475_C_8094819.cpp
0	0	506	0.586957	297	u100532_475_C_8095993.cpp	u83564_475_C_8089317.cpp
0	0	496.5	0.537764	267	u100532_475_C_8095993.cpp	u879_475_C_8089323.cpp
0	0	518.5	0.547734	284	u100532_475_C_8095993.cpp	u8871_475_C_8091619.cpp
0	0	702	0.782051	549	u100532_475_C_8095993.cpp	u89631_475_C_8095844.cpp
0	0	460	0.517391	238	u100532_475_C_8095993.cpp	u8970_475_C_8090636.cpp
0	0	562	0.590747	332	u100532_475_C_8095993.cpp	u922_475_C_8095976.cpp
0	0	609	0.646962	394	u100532_475_C_8095993.cpp	u92892_475_C_8092707.cpp
0	0	657	0.727549	478	u100532_475_C_8095993.cpp	u9413_475_C_8095726.cpp
1	1	485	0.0412371	20	u100532_475_C_8095993.cpp	u95708_475_C_8094800.cpp
0	0	389.5	0.726573	283	u100532_475_C_8095993.cpp	u95905_475_C_8095495.cpp
0	0	546	0.59707	326	u101035_475_C_8094480.cpp	u106000_475_C_8092660.cpp
0	0	594.5	0.694701	413	u101035_475_C_8094480.cpp	u107144_475_C_8092469.scala
0	0	555	0.567568	315	u101035_475_C_8094480.cpp	u107602_475_C_8092029.cpp
0	0	575.5	0.615117	354	u101035_475_C_8094480.cpp	u1135_475_C_8094614.cpp
0	0	493.5	0.399189	197	u101035_475_C_8094480.cpp	u125804_475_C_8096605.cpp
0	0	520	0.576923	300	u101035_475_C_8094480.cpp	u126109_475_C_8091662.pas
0	0	514.5	0.618076	318	u101035_475_C_8094480.cpp	u126991_475_C_8093463.cpp
0	0	610	0.609836	372	u101035_475_C_8094480.cpp	u128509_475_C_8091671.cpp
0	0	474	0.594937	282	u101035_475_C_8094480.cpp	u132953_475_C_8090160.cpp
0	0	498	0.48996	244	u101035_475_C_8094480.cpp	u135250_475_C_8092050.cpp
0	0	445.5	0.527497	235	u101035_475_C_8094480.cpp	u140028_475_C_8092855.cpp
0	0	495.5	0.530777	263	u101035_475_C_8094480.cpp	u141655_475_C_8095104.cpp
0	0	532.5	0.512676	273	u101035_475_C_8094480.cpp	u1421_475_C_8090730.cpp
0	0	489.5	0.561798	275	u101035_475_C_8094480.cpp	u143769_475_C_8093962.cpp
0	0	495.5	0.530777	263	u101035_475_C_8094480.cpp	u148881_475_C_8095409.cpp
0	0	506	0.543478	275	u101035_475_C_8094480.cpp	u150895_475_C_8093274.cpp
0	0	497	0.541247	269	u101035_475_C_8094480.cpp	u151217_475_C_8091766.cpp
0	0	497	0.541247	269	u101035_475_C_8094480.cpp	u154972_475_C_8093242.cpp
0	0	497	0.541247	269	u101035_475_C_8094480.cpp	u158459_475_C_8091891.cpp
0	0	610	0.639344	390	u101035_475_C_8094480.cpp	u158973_475_C_8096484.cpp
0	0	485.5	0.584964	284	u101035_475_C_8094480.cpp	u16186_475_C_8088524.cpp
0	0	624.5	0.6245	390	u101035_475_C_8094480.cpp	u17746_475_C_8093417.cpp
0	0	554	0.512635	284	u101035_475_C_8094480.cpp	u18332_475_C_8090100.cpp
0	0	605.5	0.61602	373	u101035_475_C_8094480.cpp	u1882_475_C_8091466.cpp
0	0	498	0.48996	244	u101035_475_C_8094480.cpp	u19280_475_C_8090855.cpp
0	0	505	0.485149	245	u101035_475_C_8094480.cpp	u200820_475_C_8096191.cpp
0	0	535.5	0.590103	316	u101035_475_C_8094480.cpp	u200970_475_C_8096698.cpp
0	0	542	0.49631	269	u101035_475_C_8094480.cpp	u201553_475_C_8093910.cpp
0	0	539	0.588126	317	u101035_475_C_8094480.cpp	u201839_475_C_8092801.cpp
0	0	497	0.541247	269	u101035_475_C_8094480.cpp	u202817_475_C_8093791.cpp
0	0	497	0.541247	269	u101035_475_C_8094480.cpp	u202867_475_C_8092561.cpp
0	0	606.5	0.591921	359	u101035_475_C_8094480.cpp	u203836_475_C_8093913.cpp
0	0	497	0.541247	269	u101035_475_C_8094480.cpp	u208236_475_C_8092420.cpp
0	0	655	0.69313	454	u101035_475_C_8094480.cpp	u208873_475_C_8092594.cpp
0	0	596	0.612416	365	u101035_475_C_8094480.cpp	u210352_475_C_8090005.cpp
0	0	498	0.48996	244	u101035_475_C_8094480.cpp	u211624_475_C_8092176.cpp
0	0	579	0.597582	346	u101035_475_C_8094480.cpp	u213650_475_C_8091616.cpp
0	0	590.5	0.65199	385	u101035_475_C_8094480.cpp	u213845_475_C_8094766.cpp
0	0	526	0.534221	281	u101035_475_C_8094480.cpp	u215114_475_C_8092163.cpp
0	0	532	0.479323	255	u101035_475_C_8094480.cpp	u216254_475_C_8093205.cpp
0	0	492.5	0.588832	290	u101035_475_C_8094480.cpp	u217880_475_C_8094627.cpp
0	0	536	0.623134	334	u101035_475_C_8094480.cpp	u219058_475_C_8096527.cpp
0	0	518	0.471042	244	u101035_475_C_8094480.cpp	u219349_475_C_8092600.cpp
0	0	657.5	0.670722	441	u101035_475_C_8094480.cpp	u22047_475_C_8094064.cpp
0	0	595.5	0.52225	311	u101035_475_C_8094480.cpp	u222176_475_C_8092153.cpp
0	0	652.5	0.697318	455	u101035_475_C_8094480.cpp	u222318_475_C_8096087.cpp
0	0	526	0.534221	281	u101035_475_C_8094480.cpp	u225517_475_C_8092514.cpp
0	0	716	0.756983	542	u101035_475_C_8094480.cpp	u22698_475_C_8091994.cpp
0	0	496	0.542339	269	u101035_475_C_8094480.cpp	u232369_475_C_8091918.cpp
0	0	564	0.590426	333	u101035_475_C_8094480.cpp	u234839_475_C_8092213.cpp
0	0	569	0.502636	286	u101035_475_C_8094480.cpp	u238802_475_C_8091815.cpp
0	0	573	0.619546	355	u101035_475_C_8094480.cpp	u24904_475_C_8091722.cpp
0	0	484.5	0.579979	281	u101035_475_C_8094480.cpp	u253_475_C_8091000.cpp
0	0	557.5	0.588341	328	u101035_475_C_8094480.cpp	u29903_475_C_8091754.cpp
0	0	557	0.556553	310	u101035_475_C_8094480.cpp	u30552_475_C_8091344.cpp
0	0	562	0.523132	294	u101035_475_C_8094480.cpp	u32356_475_C_8091633.cpp
0	0	492	0.589431	290	u101035_475_C_8094480.cpp	u32530_475_C_8092920.cpp
0	0	523	0.512428	268	u101035_475_C_8094480.cpp	u34746_475_C_8096257.cpp
0	0	549.5	0.527753	290	u101035_475_C_8094480.cpp	u3541_475_C_8091536.cpp
0	0	656.5	0.700685	460	u101035_475_C_8094480.cpp	u35492_475_C_8093243.cpp
0	0	630.5	0.68517	432	u101035_475_C_8094480.cpp	u39802_475_C_8095744.cpp
0	0	586.5	0.610401	358	u101035_475_C_8094480.cpp	u44312_475_C_8093946.cpp
0	0	602.5	0.60083	362	u101035_475_C_8094480.cpp	u496_475_C_8089219.cpp
0	0	527.5	0.551659	291	u101035_475_C_8094480.cpp	u51918_475_C_8088959.cpp
0	0	612	0.638889	391	u101035_475_C_8094480.cpp	u5291_475_C_8088930.cpp
0	0	508.5	0.52704	268	u101035_475_C_8094480.cpp	u53254_475_C_8094785.cpp
0	0	488	0.57377	280	u101035_475_C_8094480.cpp	u53536_475_C_8093821.cpp
0	0	475.5	0.569926	271	u101035_475_C_8094480.cpp	u544_475_C_8090612.cpp
0	0	533.5	0.545455	291	u101035_475_C_8094480.cpp	u562_475_C_8091262.cpp
0	0	569	0.56942	324	u101035_475_C_8094480.cpp	u57417_475_C_8090405.cpp
0	0	504	0.513889	259	u101035_475_C_8094480.cpp	u5959_475_C_8094295.cpp
0	0	752	0.773936	582	u101035_475_C_8094480.cpp	u60426_475_C_8093444.cpp
0	0	274.5	1.75956	483	u101035_475_C_8094480.cpp	u62637_475_C_8094997.cpp
0	0	588.5	0.628717	370	u101035_475_C_8094480.cpp	u63701_475_C_8093385.cpp
0	0	570	0.496491	283	u101035_475_C_8094480.cpp	u63702_475_C_8089896.cpp
0	0	637.5	0.671373	428	u101035_475_C_8094480.cpp	u65130_475_C_8093420.cpp
0	0	513	0.580897	298	u101035_475_C_8094480.cpp	u6708_475_C_8091893.cpp
0	0	556	0.613309	341	u101035_475_C_8094480.cpp	u67092_475_C_8090954.cpp
0	0	550.5	0.612171	337	u101035_475_C_8094480.cpp	u68084_475_C_8095014.cpp
