Ans	Guess	Size	DistRatio	Dist	I	J
0	0	301.5	0.709784	214	10637.cpp	12946.cpp
0	0	347	0.469741	163	10637.cpp	15258.cpp
0	0	327.5	0.574046	188	10637.cpp	16525.cpp
0	0	422.5	0.631953	267	10637.cpp	179.cpp
0	0	349	0.593123	207	10637.cpp	21735.cpp
0	0	418	0.61244	256	10637.cpp	23497.cpp
0	0	530.5	0.867107	460	10637.cpp	27245.java
0	0	270	0.837037	226	10637.cpp	27708.cpp
0	0	397.5	0.525786	209	10637.cpp	29010.cpp
0	0	381.5	0.55308	211	10637.cpp	29716.cpp
0	0	361	0.606648	219	10637.cpp	31670.java
0	0	365.5	0.533516	195	10637.cpp	3213.cpp
0	0	298	0.718121	214	10637.cpp	32764.cpp
0	0	353.5	0.608204	215	10637.cpp	38121.cpp
0	0	310	0.651613	202	10637.cpp	42.cpp
0	0	427	0.606557	259	10637.cpp	4799.cpp
0	0	427	0.606557	259	10637.cpp	5421.cpp
0	0	398.5	0.55458	221	10637.cpp	588.cpp
0	0	491.5	0.777213	382	10637.cpp	81191.cpp
0	0	370	0.521622	193	10637.cpp	9572.cpp
0	0	289.5	0.639033	185	12946.cpp	15258.cpp
0	0	270	0.622222	168	12946.cpp	16525.cpp
0	0	365	0.876712	320	12946.cpp	179.cpp
0	0	291.5	0.655232	191	12946.cpp	21735.cpp
0	0	360.5	0.882108	318	12946.cpp	23497.cpp
0	0	473	1.06765	505	12946.cpp	27245.java
0	0	212.5	0.607059	129	12946.cpp	27708.cpp
0	0	340	0.788235	268	12946.cpp	29010.cpp
0	0	324	0.756173	245	12946.cpp	29716.cpp
0	0	303.5	0.695222	211	12946.cpp	31670.java
0	0	308	0.720779	222	12946.cpp	3213.cpp
1	1	240.5	0.029106	7	12946.cpp	32764.cpp
0	0	296	0.672297	199	12946.cpp	38121.cpp
0	0	252.5	0.653465	165	12946.cpp	42.cpp
0	0	369.5	0.852503	315	12946.cpp	4799.cpp
0	0	369.5	0.852503	315	12946.cpp	5421.cpp
0	0	341	0.841642	287	12946.cpp	588.cpp
0	0	434	1.02074	443	12946.cpp	81191.cpp
0	0	312.5	0.7136	223	12946.cpp	9572.cpp
0	0	315.5	0.564184	178	15258.cpp	16525.cpp
0	0	410.5	0.643118	264	15258.cpp	179.cpp
0	0	337	0.537092	181	15258.cpp	21735.cpp
0	0	406	0.669951	272	15258.cpp	23497.cpp
0	0	518.5	0.891032	462	15258.cpp	27245.java
0	0	258	0.736434	190	15258.cpp	27708.cpp
0	0	385.5	0.539559	208	15258.cpp	29010.cpp
0	0	369.5	0.533153	197	15258.cpp	29716.cpp
0	0	349	0.587393	205	15258.cpp	31670.java
0	0	353.5	0.551627	195	15258.cpp	3213.cpp
0	0	286	0.65035	186	15258.cpp	32764.cpp
0	0	341.5	0.57101	195	15258.cpp	38121.cpp
0	0	298	0.634228	189	15258.cpp	42.cpp
0	0	415	0.624096	259	15258.cpp	4799.cpp
0	0	415	0.624096	259	15258.cpp	5421.cpp
0	0	386.5	0.620957	240	15258.cpp	588.cpp
0	0	479.5	0.807091	387	15258.cpp	81191.cpp
0	0	358	0.539106	193	15258.cpp	9572.cpp
0	0	391	0.71867	281	16525.cpp	179.cpp
0	0	317.5	0.576378	183	16525.cpp	21735.cpp
0	0	386.5	0.708926	274	16525.cpp	23497.cpp
0	0	499	0.971944	485	16525.cpp	27245.java
0	0	238.5	0.712788	170	16525.cpp	27708.cpp
0	0	366	0.628415	230	16525.cpp	29010.cpp
0	0	350	0.62	217	16525.cpp	29716.cpp
0	0	329.5	0.622155	205	16525.cpp	31670.java
0	0	334	0.595808	199	16525.cpp	3213.cpp
0	0	266.5	0.634146	169	16525.cpp	32764.cpp
0	0	322	0.621118	200	16525.cpp	38121.cpp
0	0	278.5	0.59605	166	16525.cpp	42.cpp
0	0	395.5	0.718078	284	16525.cpp	4799.cpp
0	0	395.5	0.718078	284	16525.cpp	5421.cpp
0	0	367	0.667575	245	16525.cpp	588.cpp
0	0	460	0.882609	406	16525.cpp	81191.cpp
0	0	338.5	0.573117	194	16525.cpp	9572.cpp
0	0	412.5	0.606061	250	179.cpp	21735.cpp
0	0	481.5	0.527518	254	179.cpp	23497.cpp
0	0	594	0.676768	402	179.cpp	27245.java
0	0	333.5	1.0015	334	179.cpp	27708.cpp
0	0	461	0.520607	240	179.cpp	29010.cpp
0	0	445	0.579775	258	179.cpp	29716.cpp
0	0	424.5	0.664311	282	179.cpp	31670.java
0	0	429	0.608392	261	179.cpp	3213.cpp
0	0	361.5	0.890733	322	179.cpp	32764.cpp
0	0	417	0.625899	261	179.cpp	38121.cpp
0	0	373.5	0.80589	301	179.cpp	42.cpp
0	0	490.5	0.507645	249	179.cpp	4799.cpp
0	0	490.5	0.507645	249	179.cpp	5421.cpp
0	0	462	0.541126	250	179.cpp	588.cpp
0	0	555	0.585586	325	179.cpp	81191.cpp
0	0	433.5	0.604383	262	179.cpp	9572.cpp
0	0	408	0.64951	265	21735.cpp	23497.cpp
0	0	520.5	0.84342	439	21735.cpp	27245.java
0	0	260	0.769231	200	21735.cpp	27708.cpp
0	0	387.5	0.606452	235	21735.cpp	29010.cpp
0	0	371.5	0.573351	213	21735.cpp	29716.cpp
0	0	351	0.598291	210	21735.cpp	31670.java
0	0	355.5	0.576653	205	21735.cpp	3213.cpp
0	0	288	0.659722	190	21735.cpp	32764.cpp
0	0	343.5	0.547307	188	21735.cpp	38121.cpp
0	0	300	0.666667	200	21735.cpp	42.cpp
0	0	417	0.618705	258	21735.cpp	4799.cpp
