Ans	Guess	Size	DistRatio	Dist	I	J
0	0	565.5	0.657825	372	u104318_518_E_10002871.cpp	u104_518_E_9994107.java
0	0	620.5	0.559226	347	u104318_518_E_10002871.cpp	u1050_518_E_9994469.cpp
0	0	589.5	0.588634	347	u104318_518_E_10002871.cpp	u106763_518_E_9996710.cpp
0	0	486.5	0.846865	412	u104318_518_E_10002871.cpp	u111_518_E_9995214.d
0	0	679.5	0.578366	393	u104318_518_E_10002871.cpp	u122072_518_E_10000804.cpp
0	0	604.5	0.554177	335	u104318_518_E_10002871.cpp	u124481_518_E_9999771.cpp
0	0	491.5	0.848423	417	u104318_518_E_10002871.cpp	u12558_518_E_9997982.py3
0	0	501.5	0.765703	384	u104318_518_E_10002871.cpp	u1260_518_E_9994132.cpp
0	0	523	0.690249	361	u104318_518_E_10002871.cpp	u12888_518_E_9995062.cpp
0	0	933.5	0.83128	776	u104318_518_E_10002871.cpp	u13659_518_E_10001378.cpp
0	0	727.5	0.580069	422	u104318_518_E_10002871.cpp	u138193_518_E_10003506.cpp
0	0	520.5	0.722382	376	u104318_518_E_10002871.cpp	u138794_518_E_9992111.cpp
0	0	562	0.642349	361	u104318_518_E_10002871.cpp	u140028_518_E_9998618.cpp
0	0	492.5	0.814213	401	u104318_518_E_10002871.cpp	u14042_518_E_9991588.cpp
0	0	650.5	0.581091	378	u104318_518_E_10002871.cpp	u14130_518_E_10000494.cpp
0	0	489.5	0.853933	418	u104318_518_E_10002871.cpp	u14171_518_E_10003836.py3
0	0	568.5	0.617414	351	u104318_518_E_10002871.cpp	u147927_518_E_9998927.cpp
0	0	573.5	0.599826	344	u104318_518_E_10002871.cpp	u15568_518_E_10002100.cpp
0	0	688	0.614826	423	u104318_518_E_10002871.cpp	u156412_518_E_10004980.cpp
0	0	527	0.6926	365	u104318_518_E_10002871.cpp	u16083_518_E_9989292.cpp
0	0	558.5	0.608774	340	u104318_518_E_10002871.cpp	u16572_518_E_9991370.cpp
0	0	698.5	0.607015	424	u104318_518_E_10002871.cpp	u19903_518_E_9996034.cpp
0	0	679.5	0.520971	354	u104318_518_E_10002871.cpp	u200106_518_E_10004277.cpp
0	0	736.5	0.586558	432	u104318_518_E_10002871.cpp	u2008_518_E_9996605.cpp
0	0	383	1.37598	527	u104318_518_E_10002871.cpp	u204957_518_E_10002015.cpp
0	0	830.5	0.706803	587	u104318_518_E_10002871.cpp	u208653_518_E_10005808.cpp
0	0	584.5	0.612489	358	u104318_518_E_10002871.cpp	u209643_518_E_9998966.cpp
0	0	547	0.674589	369	u104318_518_E_10002871.cpp	u21336_518_E_9998276.cpp
0	0	495	0.808081	400	u104318_518_E_10002871.cpp	u213424_518_E_9999420.cpp
0	0	557	0.64991	362	u104318_518_E_10002871.cpp	u21350_518_E_9999777.java
0	0	488	0.795082	388	u104318_518_E_10002871.cpp	u213845_518_E_9995010.cpp
0	0	682	0.589443	402	u104318_518_E_10002871.cpp	u21422_518_E_9995748.cpp
0	0	585	0.625641	366	u104318_518_E_10002871.cpp	u216097_518_E_9998349.py
0	0	752.5	0.640532	482	u104318_518_E_10002871.cpp	u217167_518_E_10003782.cpp
0	0	680	0.557353	379	u104318_518_E_10002871.cpp	u218377_518_E_10002023.cpp
0	0	711	0.57384	408	u104318_518_E_10002871.cpp	u22079_518_E_10003003.cpp
0	0	536.5	0.710158	381	u104318_518_E_10002871.cpp	u22217_518_E_9989475.java
0	0	756.5	0.671514	508	u104318_518_E_10002871.cpp	u2244_518_E_9991475.java
0	0	542.5	0.691244	375	u104318_518_E_10002871.cpp	u22997_518_E_10002996.cpp
0	0	679.5	0.578366	393	u104318_518_E_10002871.cpp	u234009_518_E_10004352.cpp
0	0	686	0.625364	429	u104318_518_E_10002871.cpp	u23499_518_E_9994956.java
0	0	584.5	0.586826	343	u104318_518_E_10002871.cpp	u239502_518_E_10003039.cpp
0	0	486	0.839506	408	u104318_518_E_10002871.cpp	u239535_518_E_10003529.cpp
0	0	656	0.612805	402	u104318_518_E_10002871.cpp	u251984_518_E_10002307.py
0	0	680	0.579412	394	u104318_518_E_10002871.cpp	u254962_518_E_10002918.cpp
0	0	707.5	0.576678	408	u104318_518_E_10002871.cpp	u25825_518_E_9999101.cpp
0	0	627.5	0.603984	379	u104318_518_E_10002871.cpp	u258970_518_E_9999365.java
0	0	599	0.569282	341	u104318_518_E_10002871.cpp	u263448_518_E_9997875.cpp
0	0	671.5	0.586746	394	u104318_518_E_10002871.cpp	u269607_518_E_9999399.cpp
0	0	592	0.584459	346	u104318_518_E_10002871.cpp	u272561_518_E_10002186.cpp
0	0	712	0.615169	438	u104318_518_E_10002871.cpp	u278220_518_E_10004557.cpp
0	0	586.5	0.543905	319	u104318_518_E_10002871.cpp	u280643_518_E_10004548.cpp
0	0	663	0.60181	399	u104318_518_E_10002871.cpp	u280869_518_E_9999696.c
0	0	601.5	0.598504	360	u104318_518_E_10002871.cpp	u281004_518_E_9991931.cpp
0	0	626	0.573482	359	u104318_518_E_10002871.cpp	u281111_518_E_10002761.cpp
0	0	573.5	0.625981	359	u104318_518_E_10002871.cpp	u281142_518_E_10000287.cpp
0	0	590.5	0.580864	343	u104318_518_E_10002871.cpp	u281152_518_E_10002432.cpp
0	0	617	0.576985	356	u104318_518_E_10002871.cpp	u281232_518_E_10000261.cpp
0	0	616	0.594156	366	u104318_518_E_10002871.cpp	u281238_518_E_9998259.java
0	0	649	0.605547	393	u104318_518_E_10002871.cpp	u30140_518_E_10000084.java
0	0	600.5	0.614488	369	u104318_518_E_10002871.cpp	u32082_518_E_9998672.py
0	0	649	0.571649	371	u104318_518_E_10002871.cpp	u34255_518_E_10003666.cpp
0	0	548.5	0.625342	343	u104318_518_E_10002871.cpp	u35430_518_E_10000735.cpp
0	0	562.5	0.648889	365	u104318_518_E_10002871.cpp	u40063_518_E_9989606.cpp
0	0	533.5	0.695408	371	u104318_518_E_10002871.cpp	u42068_518_E_9998863.cpp
0	0	547	0.6234	341	u104318_518_E_10002871.cpp	u42545_518_E_9996270.cpp
0	0	647.5	0.565251	366	u104318_518_E_10002871.cpp	u42682_518_E_10004263.cpp
0	0	566	0.613074	347	u104318_518_E_10002871.cpp	u440_518_E_9990388.cpp
0	0	613	0.613377	376	u104318_518_E_10002871.cpp	u45549_518_E_9997035.cpp
0	0	585	0.596581	349	u104318_518_E_10002871.cpp	u49912_518_E_9995770.cpp
0	0	625	0.552	345	u104318_518_E_10002871.cpp	u5023_518_E_9994755.cpp
0	0	507	0.773176	392	u104318_518_E_10002871.cpp	u50301_518_E_9991752.cpp
0	0	618	0.576052	356	u104318_518_E_10002871.cpp	u5212_518_E_9995048.cpp
0	0	789	0.685678	541	u104318_518_E_10002871.cpp	u52537_518_E_10002043.java
0	0	681	0.628488	428	u104318_518_E_10002871.cpp	u56109_518_E_10004537.cpp
0	0	642	0.598131	384	u104318_518_E_10002871.cpp	u57870_518_E_9993784.cpp
0	0	617	0.594814	367	u104318_518_E_10002871.cpp	u58660_518_E_9998516.cpp
0	0	859	0.731083	628	u104318_518_E_10002871.cpp	u59275_518_E_10000182.cpp
0	0	566	0.621908	352	u104318_518_E_10002871.cpp	u59568_518_E_10003984.cpp
0	0	576	0.592014	341	u104318_518_E_10002871.cpp	u60506_518_E_10000383.cpp
0	0	574.5	0.597041	343	u104318_518_E_10002871.cpp	u62544_518_E_10001017.cpp
