Ans	Guess	Size	DistRatio	Dist	I	J
1	1	737	0.00542741	4	u101724_475_E_8092125.cpp	u101724_475_E_8092125_1.cpp
0	0	753	0.507304	382	u101724_475_E_8092125.cpp	u102635_475_E_8093405.cpp
0	0	679	0.525773	357	u101724_475_E_8092125.cpp	u126991_475_E_8096165.cpp
0	0	727.5	0.523711	381	u101724_475_E_8092125.cpp	u12949_475_E_8096584.cpp
0	0	700.5	0.526767	369	u101724_475_E_8092125.cpp	u16186_475_E_8093250.cpp
0	0	700.5	0.526767	369	u101724_475_E_8092125.cpp	u16186_475_E_8093250_1.cpp
0	0	702	0.574074	403	u101724_475_E_8092125.cpp	u200970_475_E_8094466.cpp
0	0	736	0.543478	400	u101724_475_E_8092125.cpp	u201081_475_E_8094349.cpp
0	0	714.5	0.576627	412	u101724_475_E_8092125.cpp	u22047_475_E_8096237.cpp
0	0	704.5	0.535131	377	u101724_475_E_8092125.cpp	u2351_475_E_8092700.cpp
0	0	797.5	0.529154	422	u101724_475_E_8092125.cpp	u2547_475_E_8095387.cpp
0	0	752	0.555851	418	u101724_475_E_8092125.cpp	u26299_475_E_8093514.cpp
0	0	742.5	0.529293	393	u101724_475_E_8092125.cpp	u29903_475_E_8094023.cpp
0	0	660	0.542424	358	u101724_475_E_8092125.cpp	u34343_475_E_8096290.cpp
0	0	711.5	0.513001	365	u101724_475_E_8092125.cpp	u3541_475_E_8093655.cpp
0	0	753	0.537849	405	u101724_475_E_8092125.cpp	u35521_475_E_8095687.cpp
0	0	753	0.537849	405	u101724_475_E_8092125.cpp	u35521_475_E_8095687_1.cpp
0	0	1153.5	0.861725	994	u101724_475_E_8092125.cpp	u362_475_E_8096354.cpp
0	0	784	0.552296	433	u101724_475_E_8092125.cpp	u377_475_E_8096227.cpp
0	0	704.5	0.508162	358	u101724_475_E_8092125.cpp	u399_475_E_8095984.cpp
0	0	767.5	0.531596	408	u101724_475_E_8092125.cpp	u42728_475_E_8096495.cpp
0	0	912	0.617325	563	u101724_475_E_8092125.cpp	u51918_475_E_8095165.cpp
0	0	912	0.614035	560	u101724_475_E_8092125.cpp	u51918_475_E_8095165_1.cpp
0	0	647	0.588872	381	u101724_475_E_8092125.cpp	u53386_475_E_8093674.cpp
0	0	1054.5	0.790896	834	u101724_475_E_8092125.cpp	u54086_475_E_8096244.cpp
0	0	683.5	0.592538	405	u101724_475_E_8092125.cpp	u58759_475_E_8096451.cpp
0	0	913.5	0.641489	586	u101724_475_E_8092125.cpp	u5892_475_E_8092619.cpp
0	0	689	0.534107	368	u101724_475_E_8092125.cpp	u62344_475_E_8094955.cpp
0	0	705	0.487943	344	u101724_475_E_8092125.cpp	u75255_475_E_8095577.cpp
0	0	639.5	0.57545	368	u101724_475_E_8092125.cpp	u79578_475_E_8093840.cpp
0	0	749.5	0.541694	406	u101724_475_E_8092125.cpp	u8452_475_E_8096401.cpp
0	0	733.5	0.516701	379	u101724_475_E_8092125.cpp	u85820_475_E_8095962.cpp
0	0	900	0.66	594	u101724_475_E_8092125.cpp	u9031_475_E_8091812.java
0	0	906	0.675497	612	u101724_475_E_8092125.cpp	u9031_475_E_8091812_1.java
0	0	838.5	0.59511	499	u101724_475_E_8092125.cpp	u92422_475_E_8096234.cpp
0	0	797.5	0.554232	442	u101724_475_E_8092125.cpp	u98082_475_E_8094132.cpp
0	0	755	0.50596	382	u101724_475_E_8092125_1.cpp	u102635_475_E_8093405.cpp
0	0	681	0.530103	361	u101724_475_E_8092125_1.cpp	u126991_475_E_8096165.cpp
0	0	729.5	0.523646	382	u101724_475_E_8092125_1.cpp	u12949_475_E_8096584.cpp
0	0	702.5	0.52669	370	u101724_475_E_8092125_1.cpp	u16186_475_E_8093250.cpp
0	0	702.5	0.52669	370	u101724_475_E_8092125_1.cpp	u16186_475_E_8093250_1.cpp
0	0	704	0.572443	403	u101724_475_E_8092125_1.cpp	u200970_475_E_8094466.cpp
0	0	738	0.54336	401	u101724_475_E_8092125_1.cpp	u201081_475_E_8094349.cpp
0	0	716.5	0.573622	411	u101724_475_E_8092125_1.cpp	u22047_475_E_8096237.cpp
0	0	706.5	0.539278	381	u101724_475_E_8092125_1.cpp	u2351_475_E_8092700.cpp
0	0	799.5	0.526579	421	u101724_475_E_8092125_1.cpp	u2547_475_E_8095387.cpp
0	0	754	0.55305	417	u101724_475_E_8092125_1.cpp	u26299_475_E_8093514.cpp
0	0	744.5	0.529214	394	u101724_475_E_8092125_1.cpp	u29903_475_E_8094023.cpp
0	0	662	0.545317	361	u101724_475_E_8092125_1.cpp	u34343_475_E_8096290.cpp
0	0	713.5	0.511563	365	u101724_475_E_8092125_1.cpp	u3541_475_E_8093655.cpp
0	0	755	0.536424	405	u101724_475_E_8092125_1.cpp	u35521_475_E_8095687.cpp
0	0	755	0.536424	405	u101724_475_E_8092125_1.cpp	u35521_475_E_8095687_1.cpp
0	0	1155.5	0.858503	992	u101724_475_E_8092125_1.cpp	u362_475_E_8096354.cpp
0	0	786	0.552163	434	u101724_475_E_8092125_1.cpp	u377_475_E_8096227.cpp
0	0	706.5	0.512385	362	u101724_475_E_8092125_1.cpp	u399_475_E_8095984.cpp
0	0	769.5	0.528915	407	u101724_475_E_8092125_1.cpp	u42728_475_E_8096495.cpp
0	0	914	0.61488	562	u101724_475_E_8092125_1.cpp	u51918_475_E_8095165.cpp
0	0	914	0.610503	558	u101724_475_E_8092125_1.cpp	u51918_475_E_8095165_1.cpp
0	0	649	0.59168	384	u101724_475_E_8092125_1.cpp	u53386_475_E_8093674.cpp
0	0	1056.5	0.788452	833	u101724_475_E_8092125_1.cpp	u54086_475_E_8096244.cpp
0	0	685.5	0.595186	408	u101724_475_E_8092125_1.cpp	u58759_475_E_8096451.cpp
0	0	915.5	0.64118	587	u101724_475_E_8092125_1.cpp	u5892_475_E_8092619.cpp
0	0	691	0.536903	371	u101724_475_E_8092125_1.cpp	u62344_475_E_8094955.cpp
0	0	707	0.492221	348	u101724_475_E_8092125_1.cpp	u75255_475_E_8095577.cpp
0	0	641.5	0.576773	370	u101724_475_E_8092125_1.cpp	u79578_475_E_8093840.cpp
0	0	751.5	0.540253	406	u101724_475_E_8092125_1.cpp	u8452_475_E_8096401.cpp
0	0	735.5	0.520734	383	u101724_475_E_8092125_1.cpp	u85820_475_E_8095962.cpp
0	0	902	0.655211	591	u101724_475_E_8092125_1.cpp	u9031_475_E_8091812.java
0	0	908	0.671806	610	u101724_475_E_8092125_1.cpp	u9031_475_E_8091812_1.java
0	0	840.5	0.594884	500	u101724_475_E_8092125_1.cpp	u92422_475_E_8096234.cpp
0	0	799.5	0.555347	444	u101724_475_E_8092125_1.cpp	u98082_475_E_8094132.cpp
0	0	697	0.543759	379	u102635_475_E_8093405.cpp	u126991_475_E_8096165.cpp
0	0	745.5	0.503018	375	u102635_475_E_8093405.cpp	u12949_475_E_8096584.cpp
0	0	718.5	0.521921	375	u102635_475_E_8093405.cpp	u16186_475_E_8093250.cpp
0	0	718.5	0.521921	375	u102635_475_E_8093405.cpp	u16186_475_E_8093250_1.cpp
0	0	720	0.565278	407	u102635_475_E_8093405.cpp	u200970_475_E_8094466.cpp
0	0	754	0.509284	384	u102635_475_E_8093405.cpp	u201081_475_E_8094349.cpp
0	0	732.5	0.562457	412	u102635_475_E_8093405.cpp	u22047_475_E_8096237.cpp
0	0	722.5	0.525952	380	u102635_475_E_8093405.cpp	u2351_475_E_8092700.cpp
0	0	815.5	0.484365	395	u102635_475_E_8093405.cpp	u2547_475_E_8095387.cpp
0	0	770	0.522078	402	u102635_475_E_8093405.cpp	u26299_475_E_8093514.cpp
0	0	760.5	0.532544	405	u102635_475_E_8093405.cpp	u29903_475_E_8094023.cpp
0	0	678	0.541298	367	u102635_475_E_8093405.cpp	u34343_475_E_8096290.cpp
0	0	729.5	0.488005	356	u102635_475_E_8093405.cpp	u3541_475_E_8093655.cpp
0	0	771	0.511025	394	u102635_475_E_8093405.cpp	u35521_475_E_8095687.cpp
0	0	771	0.511025	394	u102635_475_E_8093405.cpp	u35521_475_E_8095687_1.cpp
0	0	1171.5	0.822023	963	u102635_475_E_8093405.cpp	u362_475_E_8096354.cpp
0	0	802	0.527431	423	u102635_475_E_8093405.cpp	u377_475_E_8096227.cpp
0	0	722.5	0.506574	366	u102635_475_E_8093405.cpp	u399_475_E_8095984.cpp
0	0	785.5	0.515595	405	u102635_475_E_8093405.cpp	u42728_475_E_8096495.cpp
0	0	930	0.595699	554	u102635_475_E_8093405.cpp	u51918_475_E_8095165.cpp
0	0	930	0.593548	552	u102635_475_E_8093405.cpp	u51918_475_E_8095165_1.cpp
0	0	665	0.616541	410	u102635_475_E_8093405.cpp	u53386_475_E_8093674.cpp
0	0	1072.5	0.741259	795	u102635_475_E_8093405.cpp	u54086_475_E_8096244.cpp
0	0	701.5	0.584462	410	u102635_475_E_8093405.cpp	u58759_475_E_8096451.cpp
0	0	931.5	0.617284	575	u102635_475_E_8093405.cpp	u5892_475_E_8092619.cpp
0	0	707	0.553041	391	u102635_475_E_8093405.cpp	u62344_475_E_8094955.cpp
0	0	723	0.503458	364	u102635_475_E_8093405.cpp	u75255_475_E_8095577.cpp
0	0	657.5	0.580989	382	u102635_475_E_8093405.cpp	u79578_475_E_8093840.cpp
