Ans	Guess	Size	DistRatio	Dist	I	J
0	0	775	0.667097	517	1183.cpp	11964.java
0	0	888	0.631757	561	1183.cpp	12200.java
0	0	640.5	0.891491	571	1183.cpp	13140.cpp
0	0	812.5	0.619077	503	1183.cpp	14515.cpp
0	0	714.5	0.761372	544	1183.cpp	15335.cpp
0	0	676	0.792899	536	1183.cpp	16415.cpp
0	0	646.5	0.906419	586	1183.cpp	16608.cpp
0	0	813	0.612546	498	1183.cpp	16714.cpp
0	0	739	0.705007	521	1183.cpp	18207.cpp
0	0	745	0.691275	515	1183.cpp	18360.cpp
0	0	690	0.747826	516	1183.cpp	19620.cpp
0	0	665.5	0.842975	561	1183.cpp	20262.java
0	0	616.5	0.955393	589	1183.cpp	21132.cpp
0	0	675.5	0.843819	570	1183.cpp	22870.cpp
0	0	964	0.635892	613	1183.cpp	23279.cpp
0	0	621	0.94686	588	1183.cpp	23931.cpp
0	0	678.5	0.80619	547	1183.cpp	24299.cpp
0	0	797	0.629862	502	1183.cpp	24714.cpp
0	0	658	0.857143	564	1183.cpp	27062.cpp
0	0	434.5	1.92635	837	1183.cpp	2801.dpr
0	0	1177	0.806287	949	1183.cpp	28308.cpp
0	0	699	0.755365	528	1183.cpp	29791.cpp
0	0	616.5	0.940795	580	1183.cpp	30902.cpp
0	0	694	0.752161	522	1183.cpp	31729.cpp
0	0	606.5	0.990932	601	1183.cpp	31948.cpp
0	0	790.5	0.643896	509	1183.cpp	3820.cpp
0	0	662	0.832326	551	1183.cpp	4203.cpp
0	0	612.5	0.966531	592	1183.cpp	4525.cpp
0	0	693.5	0.744052	516	1183.cpp	6247.cpp
0	0	636	0.926101	589	1183.cpp	6318.py
0	0	872	0.627294	547	1183.cpp	7370.java
0	0	588.5	1.05353	620	1183.cpp	8045.cpp
0	0	764	0.670157	512	1183.cpp	813.cpp
0	0	659	0.863429	569	1183.cpp	8951.cpp
0	0	664.5	0.818661	544	1183.cpp	9584.cpp
0	0	810	0.58642	475	11964.java	12200.java
0	0	562.5	0.787556	443	11964.java	13140.cpp
0	0	734.5	0.641253	471	11964.java	14515.cpp
0	0	636.5	0.655145	417	11964.java	15335.cpp
0	0	598	0.702341	420	11964.java	16415.cpp
0	0	568.5	0.745822	424	11964.java	16608.cpp
0	0	735	0.634014	466	11964.java	16714.cpp
0	0	661	0.644478	426	11964.java	18207.cpp
0	0	667	0.635682	424	11964.java	18360.cpp
0	0	612	0.647059	396	11964.java	19620.cpp
0	0	587.5	0.67234	395	11964.java	20262.java
0	0	538.5	0.843083	454	11964.java	21132.cpp
0	0	597.5	0.714644	427	11964.java	22870.cpp
0	0	886	0.741535	657	11964.java	23279.cpp
0	0	543	0.828729	450	11964.java	23931.cpp
0	0	600.5	0.699417	420	11964.java	24299.cpp
0	0	719	0.617524	444	11964.java	24714.cpp
0	0	580	0.734483	426	11964.java	27062.cpp
0	0	356.5	1.91024	681	11964.java	2801.dpr
0	0	1099	0.920837	1012	11964.java	28308.cpp
0	0	621	0.652174	405	11964.java	29791.cpp
0	0	538.5	0.820799	442	11964.java	30902.cpp
0	0	616	0.659091	406	11964.java	31729.cpp
0	0	528.5	0.879849	465	11964.java	31948.cpp
0	0	712.5	0.623158	444	11964.java	3820.cpp
0	0	584	0.69863	408	11964.java	4203.cpp
0	0	534.5	0.860617	460	11964.java	4525.cpp
0	0	615.5	0.685621	422	11964.java	6247.cpp
0	0	558	0.765233	427	11964.java	6318.py
0	0	794	0.584383	464	11964.java	7370.java
0	0	510.5	0.912831	466	11964.java	8045.cpp
0	0	686	0.626822	430	11964.java	813.cpp
0	0	581	0.753873	438	11964.java	8951.cpp
0	0	586.5	0.717818	421	11964.java	9584.cpp
0	0	675.5	0.925241	625	12200.java	13140.cpp
0	0	847.5	0.612389	519	12200.java	14515.cpp
0	0	749.5	0.727151	545	12200.java	15335.cpp
0	0	711	0.829817	590	12200.java	16415.cpp
0	0	681.5	0.898019	612	12200.java	16608.cpp
0	0	848	0.620283	526	12200.java	16714.cpp
0	0	774	0.687339	532	12200.java	18207.cpp
0	0	780	0.701282	547	12200.java	18360.cpp
0	0	725	0.775172	562	12200.java	19620.cpp
0	0	700.5	0.809422	567	12200.java	20262.java
0	0	651.5	1.00998	658	12200.java	21132.cpp
0	0	710.5	0.837438	595	12200.java	22870.cpp
0	0	999	0.592593	592	12200.java	23279.cpp
0	0	656	0.969512	636	12200.java	23931.cpp
0	0	713.5	0.838122	598	12200.java	24299.cpp
0	0	832	0.65625	546	12200.java	24714.cpp
0	0	693	0.847042	587	12200.java	27062.cpp
0	0	469.5	1.93184	907	12200.java	2801.dpr
0	0	1212	0.736799	893	12200.java	28308.cpp
0	0	734	0.782016	574	12200.java	29791.cpp
0	0	651.5	0.965464	629	12200.java	30902.cpp
0	0	729	0.780521	569	12200.java	31729.cpp
0	0	641.5	1.00857	647	12200.java	31948.cpp
0	0	825.5	0.616596	509	12200.java	3820.cpp
0	0	697	0.865136	603	12200.java	4203.cpp
0	0	647.5	0.988417	640	12200.java	4525.cpp
0	0	728.5	0.781057	569	12200.java	6247.cpp
0	0	671	0.894188	600	12200.java	6318.py
1	1	907	0.273429	248	12200.java	7370.java
0	0	623.5	1.05854	660	12200.java	8045.cpp
0	0	799	0.664581	531	12200.java	813.cpp
0	0	694	0.863112	599	12200.java	8951.cpp
0	0	699.5	0.829164	580	12200.java	9584.cpp
0	0	600	0.81	486	13140.cpp	14515.cpp
0	0	502	0.613546	308	13140.cpp	15335.cpp
0	0	463.5	0.597627	277	13140.cpp	16415.cpp
0	0	434	0.539171	234	13140.cpp	16608.cpp
0	0	600.5	0.80766	485	13140.cpp	16714.cpp
0	0	526.5	0.687559	362	13140.cpp	18207.cpp
0	0	532.5	0.707981	377	13140.cpp	18360.cpp
0	0	477.5	0.626178	299	13140.cpp	19620.cpp
0	0	453	0.613687	278	13140.cpp	20262.java
0	0	404	0.584158	236	13140.cpp	21132.cpp
0	0	463	0.591793	274	13140.cpp	22870.cpp
0	0	751.5	0.992681	746	13140.cpp	23279.cpp
0	0	408.5	0.621787	254	13140.cpp	23931.cpp
0	0	466	0.581545	271	13140.cpp	24299.cpp
0	0	584.5	0.786997	460	13140.cpp	24714.cpp
