Ans	Guess	Size	DistRatio	Dist	I	J
0	0	797	0.688833	549	10138.cpp	11622.pas
0	0	691	0.888567	614	10138.cpp	1182.cpp
0	0	933.5	0.584896	546	10138.cpp	13026.pas
0	0	708	0.861582	610	10138.cpp	1352.pas
0	0	714	0.820728	586	10138.cpp	13745.pas
0	0	748.5	0.785571	588	10138.cpp	15433.pas
0	0	698.5	0.88189	616	10138.cpp	15611.pas
0	0	663	0.975867	647	10138.cpp	16600.pas
0	0	788.5	0.696259	549	10138.cpp	16901.pas
0	0	758.5	0.79499	603	10138.cpp	17231.cpp
0	0	682.5	0.937729	640	10138.cpp	17451.cpp
0	0	688.5	0.9252	637	10138.cpp	19015.cpp
0	0	804.5	0.642635	517	10138.cpp	19371.pas
0	0	772.5	0.754693	583	10138.cpp	19743.cpp
0	0	727.5	0.81512	593	10138.cpp	19834.pas
0	0	858	0.586247	503	10138.cpp	2161.pas
0	0	703.5	0.904051	636	10138.cpp	22745.pas
0	0	646.5	1.04254	674	10138.cpp	23772.pas
0	0	665	1.00451	668	10138.cpp	24152.pas
0	0	665	0.98797	657	10138.cpp	24457.pas
0	0	685	0.938686	643	10138.cpp	25091.pas
0	0	705	0.876596	618	10138.cpp	25740.cpp
0	0	702	0.864672	607	10138.cpp	26443.pas
0	0	590.5	1.26164	745	10138.cpp	27439.pas
0	0	710.5	0.88107	626	10138.cpp	27990.cpp
1	1	951	0	0	10138.cpp	28919.cpp
0	0	645.5	1.04415	674	10138.cpp	30605.pas
0	0	647.5	1.04402	676	10138.cpp	30873.pas
0	0	705	0.866667	611	10138.cpp	31158.cpp
0	0	636	1.08491	690	10138.cpp	31273.pas
0	0	671	1.00596	675	10138.cpp	31755.cpp
0	0	956.5	0.584422	559	10138.cpp	32220.cpp
0	0	639	1.09077	697	10138.cpp	4194.cpp
0	0	482.5	1.94197	937	10138.cpp	5217.pas
0	0	673	0.979198	659	10138.cpp	5723.cpp
0	0	813	0.632226	514	10138.cpp	585.cpp
0	0	767.5	0.720521	553	10138.cpp	6016.pas
0	0	639	1.09077	697	10138.cpp	7389.cpp
0	0	598.5	1.23308	738	10138.cpp	8251.pas
0	0	477	1.98742	948	10138.cpp	8298.pas
0	0	654	1.02141	668	10138.cpp	9461.cpp
0	0	537	0.718808	386	11622.pas	1182.cpp
0	0	779.5	0.595253	464	11622.pas	13026.pas
0	0	554	0.557762	309	11622.pas	1352.pas
0	0	560	0.476786	267	11622.pas	13745.pas
0	0	594.5	0.497897	296	11622.pas	15433.pas
0	0	544.5	0.635445	346	11622.pas	15611.pas
0	0	509	0.697446	355	11622.pas	16600.pas
0	0	634.5	0.527975	335	11622.pas	16901.pas
0	0	604.5	0.580645	351	11622.pas	17231.cpp
0	0	528.5	0.720908	381	11622.pas	17451.cpp
0	0	534.5	0.710945	380	11622.pas	19015.cpp
0	0	650.5	0.488855	318	11622.pas	19371.pas
0	0	618.5	0.561035	347	11622.pas	19743.cpp
0	0	573.5	0.509154	292	11622.pas	19834.pas
0	0	704	0.555398	391	11622.pas	2161.pas
0	0	549.5	0.593267	326	11622.pas	22745.pas
0	0	492.5	0.771574	380	11622.pas	23772.pas
0	0	511	0.64775	331	11622.pas	24152.pas
0	0	511	0.690802	353	11622.pas	24457.pas
0	0	531	0.636535	338	11622.pas	25091.pas
0	0	551	0.669691	369	11622.pas	25740.cpp
0	0	548	0.614964	337	11622.pas	26443.pas
0	0	436.5	1.00573	439	11622.pas	27439.pas
0	0	556.5	0.682839	380	11622.pas	27990.cpp
0	0	797	0.688833	549	11622.pas	28919.cpp
0	0	491.5	0.742625	365	11622.pas	30605.pas
0	0	493.5	0.759878	375	11622.pas	30873.pas
0	0	551	0.693285	382	11622.pas	31158.cpp
0	0	482	0.794606	383	11622.pas	31273.pas
0	0	517	0.796905	412	11622.pas	31755.cpp
