Ans	Guess	Size	DistRatio	Dist	I	J
1	1	408	0.0441176	18	1.cpp	3.cpp
0	0	366	0.576503	211	1.cpp	3.pas
1	1	408	0.0441176	18	1.cpp	4.cpp
0	0	335.5	0.661699	222	1.cpp	5.cpp
0	0	366	0.57377	210	1.cpp	5.pas
0	0	324.5	0.702619	228	1.cpp	9.cpp
0	0	375	0.570667	214	3.cpp	3.pas
1	1	417	0	0	3.cpp	4.cpp
0	0	344.5	0.693759	239	3.cpp	5.cpp
0	0	375	0.573333	215	3.cpp	5.pas
0	0	333.5	0.728636	243	3.cpp	9.cpp
0	0	375	0.570667	214	3.pas	4.cpp
0	0	302.5	0.601653	182	3.pas	5.cpp
1	1	333	0.012012	4	3.pas	5.pas
0	0	291.5	0.638079	186	3.pas	9.cpp
0	0	344.5	0.693759	239	4.cpp	5.cpp
0	0	375	0.573333	215	4.cpp	5.pas
0	0	333.5	0.728636	243	4.cpp	9.cpp
0	0	302.5	0.598347	181	5.cpp	5.pas
0	0	261	0.574713	150	5.cpp	9.cpp
0	0	291.5	0.641509	187	5.pas	9.cpp
