Ans	Guess	Size	DistRatio	Dist	I	J
0	0	774	0.658915	510	11257.cpp	11269.cpp
0	0	1143	0.84252	963	11257.cpp	12707.java
0	0	814	0.683047	556	11257.cpp	13106.cpp
0	0	680.5	0.731815	498	11257.cpp	13654.cpp
0	0	812	0.641626	521	11257.cpp	13871.c
0	0	652.5	0.816858	533	11257.cpp	14199.cpp
0	0	814	0.683047	556	11257.cpp	16060.cpp
0	0	780.5	0.648302	506	11257.cpp	1703.cpp
0	0	866	0.643187	557	11257.cpp	17153.c
0	0	678	0.741888	503	11257.cpp	17449.cpp
0	0	836	0.639952	535	11257.cpp	18327.cpp
0	0	665	0.790977	526	11257.cpp	20869.cpp
0	0	938.5	0.704315	661	11257.cpp	21815.cpp
0	0	676	0.776627	525	11257.cpp	22458.cpp
0	0	660	0.816667	539	11257.cpp	22876.cpp
0	0	1047.5	0.768496	805	11257.cpp	24446.java
0	0	609	0.896552	546	11257.cpp	24458.cpp
0	0	905.5	0.691331	626	11257.cpp	25754.cpp
0	0	636	0.86478	550	11257.cpp	25761.cpp
0	0	579	0.982729	569	11257.cpp	26301.cpp
0	0	713.5	0.724597	517	11257.cpp	26887.cpp
0	0	639.5	0.817826	523	11257.cpp	27096.cpp
0	0	746	0.684987	511	11257.cpp	30041.cs
0	0	505.5	1.32938	672	11257.cpp	31677.cpp
0	0	745	0.687248	512	11257.cpp	32223.cs
0	0	826.5	0.625529	517	11257.cpp	32257.cpp
0	0	736.5	0.711473	524	11257.cpp	3368.cpp
0	0	647.5	0.823166	533	11257.cpp	4714.cpp
0	0	703	0.742532	522	11257.cpp	5534.cpp
0	0	665	0.8	532	11257.cpp	586.cpp
0	0	739.5	0.676133	500	11257.cpp	5987.cpp
0	0	660	0.816667	539	11257.cpp	6957.cpp
0	0	688	0.742733	511	11257.cpp	7448.cpp
0	0	876	0.655251	574	11257.cpp	8686.cpp
0	0	798	0.676692	540	11257.cpp	8749.cpp
0	0	705	0.629787	444	11257.cpp	926.cpp
0	0	678	0.765487	519	11257.cpp	9879.cpp
0	0	1095	0.908676	995	11269.cpp	12707.java
0	0	766	0.640992	491	11269.cpp	13106.cpp
0	0	632.5	0.624506	395	11269.cpp	13654.cpp
0	0	764	0.617801	472	11269.cpp	13871.c
0	0	604.5	0.729529	441	11269.cpp	14199.cpp
0	0	766	0.640992	491	11269.cpp	16060.cpp
0	0	732.5	0.627986	460	11269.cpp	1703.cpp
0	0	818	0.628362	514	11269.cpp	17153.c
0	0	630	0.674603	425	11269.cpp	17449.cpp
0	0	788	0.577411	455	11269.cpp	18327.cpp
0	0	617	0.708266	437	11269.cpp	20869.cpp
0	0	890.5	0.722066	643	11269.cpp	21815.cpp
0	0	628	0.702229	441	11269.cpp	22458.cpp
0	0	612	0.704248	431	11269.cpp	22876.cpp
0	0	999.5	0.825413	825	11269.cpp	24446.java
0	0	561	0.823529	462	11269.cpp	24458.cpp
0	0	857.5	0.678717	582	11269.cpp	25754.cpp
0	0	588	0.777211	457	11269.cpp	25761.cpp
0	0	531	0.900188	478	11269.cpp	26301.cpp
0	0	665.5	0.614576	409	11269.cpp	26887.cpp
0	0	591.5	0.659341	390	11269.cpp	27096.cpp
0	0	698	0.641834	448	11269.cpp	30041.cs
0	0	457.5	1.23279	564	11269.cpp	31677.cpp
0	0	697	0.642755	448	11269.cpp	32223.cs
0	0	778.5	0.601156	468	11269.cpp	32257.cpp
0	0	688.5	0.620189	427	11269.cpp	3368.cpp
0	0	599.5	0.722269	433	11269.cpp	4714.cpp
0	0	655	0.650382	426	11269.cpp	5534.cpp
0	0	617	0.713128	440	11269.cpp	586.cpp
0	0	691.5	0.633406	438	11269.cpp	5987.cpp
0	0	612	0.704248	431	11269.cpp	6957.cpp
0	0	640	0.648438	415	11269.cpp	7448.cpp
0	0	828	0.615942	510	11269.cpp	8686.cpp
0	0	750	0.624	468	11269.cpp	8749.cpp
0	0	657	0.628615	413	11269.cpp	926.cpp
0	0	630	0.666667	420	11269.cpp	9879.cpp
0	0	1135	0.836123	949	12707.java	13106.cpp
0	0	1001.5	1.05242	1054	12707.java	13654.cpp
0	0	1133	0.84466	957	12707.java	13871.c
0	0	973.5	1.12994	1100	12707.java	14199.cpp
0	0	1135	0.836123	949	12707.java	16060.cpp
0	0	1101.5	0.890604	981	12707.java	1703.cpp
0	0	1187	0.786858	934	12707.java	17153.c
0	0	999	1.06607	1065	12707.java	17449.cpp
0	0	1157	0.771824	893	12707.java	18327.cpp
0	0	986	1.08012	1065	12707.java	20869.cpp
0	0	1259.5	0.691544	871	12707.java	21815.cpp
0	0	997	1.07924	1076	12707.java	22458.cpp
0	0	981	1.11111	1090	12707.java	22876.cpp
1	1	1368.5	0.149799	205	12707.java	24446.java
0	0	930	1.24194	1155	12707.java	24458.cpp
0	0	1226.5	0.746841	916	12707.java	25754.cpp
0	0	957	1.15256	1103	12707.java	25761.cpp
0	0	900	1.32444	1192	12707.java	26301.cpp
0	0	1034.5	0.97825	1012	12707.java	26887.cpp
0	0	960.5	1.14003	1095	12707.java	27096.cpp
0	0	1067	0.907216	968	12707.java	30041.cs
0	0	826.5	1.56322	1292	12707.java	31677.cpp
0	0	1066	0.908068	968	12707.java	32223.cs
0	0	1147.5	0.817429	938	12707.java	32257.cpp
0	0	1057.5	0.96643	1022	12707.java	3368.cpp
0	0	968.5	1.12235	1087	12707.java	4714.cpp
0	0	1024	0.985352	1009	12707.java	5534.cpp
0	0	986	1.10345	1088	12707.java	586.cpp
0	0	1060.5	0.957096	1015	12707.java	5987.cpp
0	0	981	1.11111	1090	12707.java	6957.cpp
0	0	1009	1.03964	1049	12707.java	7448.cpp
0	0	1197	0.748538	896	12707.java	8686.cpp
0	0	1119	0.844504	945	12707.java	8749.cpp
0	0	1026	1.02924	1056	12707.java	926.cpp
0	0	999	1.07207	1071	12707.java	9879.cpp
0	0	672.5	0.743494	500	13106.cpp	13654.cpp
0	0	804	0.577114	464	13106.cpp	13871.c
0	0	644.5	0.774244	499	13106.cpp	14199.cpp
1	1	806	0	0	13106.cpp	16060.cpp
0	0	772.5	0.61877	478	13106.cpp	1703.cpp
0	0	858	0.602564	517	13106.cpp	17153.c
0	0	670	0.738806	495	13106.cpp	17449.cpp
0	0	828	0.562802	466	13106.cpp	18327.cpp
0	0	657	0.700152	460	13106.cpp	20869.cpp
0	0	930.5	0.663084	617	13106.cpp	21815.cpp
0	0	668	0.738024	493	13106.cpp	22458.cpp
0	0	652	0.726994	474	13106.cpp	22876.cpp
0	0	1039.5	0.759981	790	13106.cpp	24446.java
0	0	601	0.923461	555	13106.cpp	24458.cpp
0	0	897.5	0.620613	557	13106.cpp	25754.cpp
0	0	628	0.786624	494	13106.cpp	25761.cpp
0	0	571	0.985989	563	13106.cpp	26301.cpp
0	0	705.5	0.603827	426	13106.cpp	26887.cpp
0	0	631.5	0.790182	499	13106.cpp	27096.cpp
0	0	738	0.632791	467	13106.cpp	30041.cs
0	0	497.5	1.3005	647	13106.cpp	31677.cpp
0	0	737	0.630936	465	13106.cpp	32223.cs
0	0	818.5	0.598656	490	13106.cpp	32257.cpp
0	0	728.5	0.676733	493	13106.cpp	3368.cpp
0	0	639.5	0.711493	455	13106.cpp	4714.cpp
0	0	695	0.646043	449	13106.cpp	5534.cpp
0	0	657	0.764079	502	13106.cpp	586.cpp
0	0	731.5	0.654819	479	13106.cpp	5987.cpp
0	0	652	0.726994	474	13106.cpp	6957.cpp
0	0	680	0.717647	488	13106.cpp	7448.cpp
0	0	868	0.577189	501	13106.cpp	8686.cpp
0	0	790	0.581013	459	13106.cpp	8749.cpp
0	0	697	0.69297	483	13106.cpp	926.cpp
0	0	670	0.749254	502	13106.cpp	9879.cpp
0	0	670.5	0.730798	490	13654.cpp	13871.c
0	0	511	0.608611	311	13654.cpp	14199.cpp
0	0	672.5	0.743494	500	13654.cpp	16060.cpp
0	0	639	0.70892	453	13654.cpp	1703.cpp
0	0	724.5	0.796411	577	13654.cpp	17153.c
0	0	536.5	0.61137	328	13654.cpp	17449.cpp
0	0	694.5	0.692585	481	13654.cpp	18327.cpp
0	0	523.5	0.60554	317	13654.cpp	20869.cpp
0	0	797	0.863237	688	13654.cpp	21815.cpp
0	0	534.5	0.623012	333	13654.cpp	22458.cpp
0	0	518.5	0.621022	322	13654.cpp	22876.cpp
0	0	906	0.966887	876	13654.cpp	24446.java
0	0	467.5	0.637433	298	13654.cpp	24458.cpp
0	0	764	0.84555	646	13654.cpp	25754.cpp
0	0	494.5	0.641052	317	13654.cpp	25761.cpp
0	0	437.5	0.694857	304	13654.cpp	26301.cpp
0	0	572	0.627622	359	13654.cpp	26887.cpp
0	0	498	0.560241	279	13654.cpp	27096.cpp
0	0	604.5	0.661704	400	13654.cpp	30041.cs
0	0	364	1.08791	396	13654.cpp	31677.cpp
0	0	603.5	0.6628	400	13654.cpp	32223.cs
0	0	685	0.710949	487	13654.cpp	32257.cpp
0	0	595	0.623529	371	13654.cpp	3368.cpp
0	0	506	0.634387	321	13654.cpp	4714.cpp
0	0	561.5	0.607302	341	13654.cpp	5534.cpp
0	0	523.5	0.630372	330	13654.cpp	586.cpp
0	0	598	0.640468	383	13654.cpp	5987.cpp
0	0	518.5	0.621022	322	13654.cpp	6957.cpp
0	0	546.5	0.625801	342	13654.cpp	7448.cpp
0	0	734.5	0.799183	587	13654.cpp	8686.cpp
0	0	656.5	0.722011	474	13654.cpp	8749.cpp
0	0	563.5	0.5874	331	13654.cpp	926.cpp
0	0	536.5	0.583411	313	13654.cpp	9879.cpp
0	0	642.5	0.750195	482	13871.c	14199.cpp
0	0	804	0.577114	464	13871.c	16060.cpp
0	0	770.5	0.578845	446	13871.c	1703.cpp
1	1	856	0.128505	110	13871.c	17153.c
0	0	668	0.712575	476	13871.c	17449.cpp
0	0	826	0.575061	475	13871.c	18327.cpp
0	0	655	0.725191	475	13871.c	20869.cpp
0	0	928.5	0.660205	613	13871.c	21815.cpp
0	0	666	0.704204	469	13871.c	22458.cpp
0	0	650	0.755385	491	13871.c	22876.cpp
0	0	1037.5	0.75759	786	13871.c	24446.java
0	0	599	0.859766	515	13871.c	24458.cpp
0	0	895.5	0.627582	562	13871.c	25754.cpp
0	0	626	0.806709	505	13871.c	25761.cpp
0	0	569	0.963093	548	13871.c	26301.cpp
0	0	703.5	0.652452	459	13871.c	26887.cpp
0	0	629.5	0.78475	494	13871.c	27096.cpp
0	0	736	0.630435	464	13871.c	30041.cs
0	0	495.5	1.2997	644	13871.c	31677.cpp
0	0	735	0.628571	462	13871.c	32223.cs
0	0	816.5	0.603797	493	13871.c	32257.cpp
0	0	726.5	0.641432	466	13871.c	3368.cpp
0	0	637.5	0.760784	485	13871.c	4714.cpp
0	0	693	0.621934	431	13871.c	5534.cpp
0	0	655	0.729771	478	13871.c	586.cpp
0	0	729.5	0.644277	470	13871.c	5987.cpp
0	0	650	0.755385	491	13871.c	6957.cpp
0	0	678	0.70354	477	13871.c	7448.cpp
0	0	866	0.576212	499	13871.c	8686.cpp
0	0	788	0.572335	451	13871.c	8749.cpp
0	0	695	0.696403	484	13871.c	926.cpp
0	0	668	0.711078	475	13871.c	9879.cpp
0	0	644.5	0.774244	499	14199.cpp	16060.cpp
0	0	611	0.747954	457	14199.cpp	1703.cpp
0	0	696.5	0.838478	584	14199.cpp	17153.c
0	0	508.5	0.588004	299	14199.cpp	17449.cpp
0	0	666.5	0.754689	503	14199.cpp	18327.cpp
0	0	495.5	0.597376	296	14199.cpp	20869.cpp
0	0	769	0.918075	706	14199.cpp	21815.cpp
0	0	506.5	0.657453	333	14199.cpp	22458.cpp
0	0	490.5	0.417941	205	14199.cpp	22876.cpp
0	0	878	1.03531	909	14199.cpp	24446.java
0	0	439.5	0.618885	272	14199.cpp	24458.cpp
