Ans	Guess	Size	DistRatio	Dist	I	J
0	0	343.5	1.24309	427	u115048_451_D_7232036.cpp	u120134_451_D_7227388.cpp
0	0	351	1.20513	423	u115048_451_D_7232036.cpp	u121400_451_D_7232112.cpp
0	0	366	1.06557	390	u115048_451_D_7232036.cpp	u126984_451_D_7230874.java
0	0	351	1.20513	423	u115048_451_D_7232036.cpp	u147716_451_D_7232028.cpp
0	0	510.5	0.591577	302	u115048_451_D_7232036.cpp	u151846_451_D_7232376.cpp
1	1	545	0.00366972	2	u115048_451_D_7232036.cpp	u152230_451_D_7231670.cpp
1	1	545	0.00366972	2	u115048_451_D_7232036.cpp	u154835_451_D_7230840.cpp
0	0	352.5	1.18298	417	u115048_451_D_7232036.cpp	u20666_451_D_7230882.cpp
0	0	509.5	0.588813	300	u115048_451_D_7232036.cpp	u209720_451_D_7232330.cpp
0	0	360	1.08889	392	u115048_451_D_7232036.cpp	u211435_451_D_7232358.cpp
0	0	351	1.20513	423	u115048_451_D_7232036.cpp	u220649_451_D_7231710.cpp
0	0	352.5	1.19433	421	u115048_451_D_7232036.cpp	u82640_451_D_7227659.cpp
0	0	360	1.08889	392	u115048_451_D_7232036.cpp	u92892_451_D_7231268.cpp
0	0	150.5	0.571429	86	u120134_451_D_7227388.cpp	u121400_451_D_7232112.cpp
0	0	165.5	0.700906	116	u120134_451_D_7227388.cpp	u126984_451_D_7230874.java
0	0	150.5	0.571429	86	u120134_451_D_7227388.cpp	u147716_451_D_7232028.cpp
0	0	310	1.21613	377	u120134_451_D_7227388.cpp	u151846_451_D_7232376.cpp
0	0	344.5	1.23367	425	u120134_451_D_7227388.cpp	u152230_451_D_7231670.cpp
0	0	344.5	1.23367	425	u120134_451_D_7227388.cpp	u154835_451_D_7230840.cpp
0	0	152	0.585526	89	u120134_451_D_7227388.cpp	u20666_451_D_7230882.cpp
0	0	309	1.21359	375	u120134_451_D_7227388.cpp	u209720_451_D_7232330.cpp
0	0	159.5	0.576803	92	u120134_451_D_7227388.cpp	u211435_451_D_7232358.cpp
0	0	150.5	0.571429	86	u120134_451_D_7227388.cpp	u220649_451_D_7231710.cpp
0	0	152	0.506579	77	u120134_451_D_7227388.cpp	u82640_451_D_7227659.cpp
0	0	159.5	0.576803	92	u120134_451_D_7227388.cpp	u92892_451_D_7231268.cpp
0	0	173	0.612717	106	u121400_451_D_7232112.cpp	u126984_451_D_7230874.java
1	1	158	0	0	u121400_451_D_7232112.cpp	u147716_451_D_7232028.cpp
0	0	317.5	1.14646	364	u121400_451_D_7232112.cpp	u151846_451_D_7232376.cpp
0	0	352	1.20455	424	u121400_451_D_7232112.cpp	u152230_451_D_7231670.cpp
0	0	352	1.20455	424	u121400_451_D_7232112.cpp	u154835_451_D_7230840.cpp
0	0	159.5	0.595611	95	u121400_451_D_7232112.cpp	u20666_451_D_7230882.cpp
0	0	316.5	1.14376	362	u121400_451_D_7232112.cpp	u209720_451_D_7232330.cpp
0	0	167	0.580838	97	u121400_451_D_7232112.cpp	u211435_451_D_7232358.cpp
1	1	158	0	0	u121400_451_D_7232112.cpp	u220649_451_D_7231710.cpp
1	1	159.5	0.137931	22	u121400_451_D_7232112.cpp	u82640_451_D_7227659.cpp
0	0	167	0.580838	97	u121400_451_D_7232112.cpp	u92892_451_D_7231268.cpp
0	0	173	0.612717	106	u126984_451_D_7230874.java	u147716_451_D_7232028.cpp
0	0	332.5	1.02857	342	u126984_451_D_7230874.java	u151846_451_D_7232376.cpp
0	0	367	1.06812	392	u126984_451_D_7230874.java	u152230_451_D_7231670.cpp
0	0	367	1.06812	392	u126984_451_D_7230874.java	u154835_451_D_7230840.cpp
0	0	174.5	0.60745	106	u126984_451_D_7230874.java	u20666_451_D_7230882.cpp
0	0	331.5	1.03167	342	u126984_451_D_7230874.java	u209720_451_D_7232330.cpp
0	0	182	0.538462	98	u126984_451_D_7230874.java	u211435_451_D_7232358.cpp
0	0	173	0.612717	106	u126984_451_D_7230874.java	u220649_451_D_7231710.cpp
0	0	174.5	0.641834	112	u126984_451_D_7230874.java	u82640_451_D_7227659.cpp
0	0	182	0.538462	98	u126984_451_D_7230874.java	u92892_451_D_7231268.cpp
0	0	317.5	1.14646	364	u147716_451_D_7232028.cpp	u151846_451_D_7232376.cpp
0	0	352	1.20455	424	u147716_451_D_7232028.cpp	u152230_451_D_7231670.cpp
0	0	352	1.20455	424	u147716_451_D_7232028.cpp	u154835_451_D_7230840.cpp
0	0	159.5	0.595611	95	u147716_451_D_7232028.cpp	u20666_451_D_7230882.cpp
0	0	316.5	1.14376	362	u147716_451_D_7232028.cpp	u209720_451_D_7232330.cpp
0	0	167	0.580838	97	u147716_451_D_7232028.cpp	u211435_451_D_7232358.cpp
1	1	158	0	0	u147716_451_D_7232028.cpp	u220649_451_D_7231710.cpp
1	1	159.5	0.137931	22	u147716_451_D_7232028.cpp	u82640_451_D_7227659.cpp
0	0	167	0.580838	97	u147716_451_D_7232028.cpp	u92892_451_D_7231268.cpp
0	0	511.5	0.592375	303	u151846_451_D_7232376.cpp	u152230_451_D_7231670.cpp
0	0	511.5	0.592375	303	u151846_451_D_7232376.cpp	u154835_451_D_7230840.cpp
0	0	319	1.17555	375	u151846_451_D_7232376.cpp	u20666_451_D_7230882.cpp
1	1	476	0.00420168	2	u151846_451_D_7232376.cpp	u209720_451_D_7232330.cpp
0	0	326.5	1.04441	341	u151846_451_D_7232376.cpp	u211435_451_D_7232358.cpp
0	0	317.5	1.14646	364	u151846_451_D_7232376.cpp	u220649_451_D_7231710.cpp
0	0	319	1.17241	374	u151846_451_D_7232376.cpp	u82640_451_D_7227659.cpp
0	0	326.5	1.04441	341	u151846_451_D_7232376.cpp	u92892_451_D_7231268.cpp
1	1	546	0	0	u152230_451_D_7231670.cpp	u154835_451_D_7230840.cpp
0	0	353.5	1.17397	415	u152230_451_D_7231670.cpp	u20666_451_D_7230882.cpp
0	0	510.5	0.589618	301	u152230_451_D_7231670.cpp	u209720_451_D_7232330.cpp
0	0	361	1.09141	394	u152230_451_D_7231670.cpp	u211435_451_D_7232358.cpp
0	0	352	1.20455	424	u152230_451_D_7231670.cpp	u220649_451_D_7231710.cpp
0	0	353.5	1.18529	419	u152230_451_D_7231670.cpp	u82640_451_D_7227659.cpp
0	0	361	1.09141	394	u152230_451_D_7231670.cpp	u92892_451_D_7231268.cpp
0	0	353.5	1.17397	415	u154835_451_D_7230840.cpp	u20666_451_D_7230882.cpp
0	0	510.5	0.589618	301	u154835_451_D_7230840.cpp	u209720_451_D_7232330.cpp
0	0	361	1.09141	394	u154835_451_D_7230840.cpp	u211435_451_D_7232358.cpp
0	0	352	1.20455	424	u154835_451_D_7230840.cpp	u220649_451_D_7231710.cpp
0	0	353.5	1.18529	419	u154835_451_D_7230840.cpp	u82640_451_D_7227659.cpp
0	0	361	1.09141	394	u154835_451_D_7230840.cpp	u92892_451_D_7231268.cpp
0	0	318	1.17296	373	u20666_451_D_7230882.cpp	u209720_451_D_7232330.cpp
0	0	168.5	0.587537	99	u20666_451_D_7230882.cpp	u211435_451_D_7232358.cpp
0	0	159.5	0.595611	95	u20666_451_D_7230882.cpp	u220649_451_D_7231710.cpp
0	0	161	0.515528	83	u20666_451_D_7230882.cpp	u82640_451_D_7227659.cpp
0	0	168.5	0.587537	99	u20666_451_D_7230882.cpp	u92892_451_D_7231268.cpp
0	0	325.5	1.04455	340	u209720_451_D_7232330.cpp	u211435_451_D_7232358.cpp
