Ans	Guess	Size	DistRatio	Dist	I	J
0	0	186	0.639785	119	13268.cpp	13834.cpp
0	0	153.5	0.57329	88	13268.cpp	14407.java
0	0	184	0.63587	117	13268.cpp	14954.cpp
0	0	141.5	0.59364	84	13268.cpp	15284.py
0	0	414	1.35024	559	13268.cpp	1540.java
0	0	159.5	0.526646	84	13268.cpp	17152.cpp
0	0	449	1.38085	620	13268.cpp	17533.cpp
0	0	76	2	152	13268.cpp	19855.hs
0	0	272.5	1.03853	283	13268.cpp	20525.java
0	0	191.5	0.767624	147	13268.cpp	21897.pas
0	0	483	1.42443	688	13268.cpp	22240.cpp
0	0	180.5	0.65374	118	13268.cpp	23356.cpp
0	0	320	1.15938	371	13268.cpp	24560.java
0	0	298	1.0604	316	13268.cpp	2478.cpp
0	0	272	1.01471	276	13268.cpp	253.java
0	0	151	0.536424	81	13268.cpp	25377.cpp
0	0	195.5	0.659847	129	13268.cpp	25677.cpp
0	0	172.5	0.533333	92	13268.cpp	26430.cpp
0	0	284	1.03521	294	13268.cpp	26851.cpp
0	0	76	2	152	13268.cpp	27022.hs
0	0	148	0.486486	72	13268.cpp	27901.cpp
0	0	179	0.597765	107	13268.cpp	29163.cpp
0	0	249.5	0.953908	238	13268.cpp	30170.cpp
0	0	154.5	0.453074	70	13268.cpp	32490.cpp
0	0	150	0.48	72	13268.cpp	32746.cpp
0	0	154.5	0.588997	91	13268.cpp	4679.cpp
0	0	226	0.862832	195	13268.cpp	4901.cpp
0	0	223.5	0.809843	181	13268.cpp	5200.cpp
0	0	253	0.972332	246	13268.cpp	5206.java
0	0	157.5	0.584127	92	13268.cpp	6049.c
0	0	208	0.740385	154	13268.cpp	8380.cpp
0	0	183.5	0.66485	122	13268.cpp	8828.java
0	0	190.5	0.71916	137	13268.cpp	9222.cpp
0	0	234	0.833333	195	13268.cpp	9292.cpp
0	0	187.5	0.682667	128	13834.cpp	14407.java
0	0	218	0.527523	115	13834.cpp	14954.cpp
0	0	175.5	0.803419	141	13834.cpp	15284.py
0	0	448	1.14286	512	13834.cpp	1540.java
0	0	193.5	0.50646	98	13834.cpp	17152.cpp
0	0	483	1.16149	561	13834.cpp	17533.cpp
0	0	110	2	220	13834.cpp	19855.hs
0	0	306.5	0.822186	252	13834.cpp	20525.java
0	0	225.5	0.607539	137	13834.cpp	21897.pas
0	0	517	1.23404	638	13834.cpp	22240.cpp
0	0	214.5	0.573427	123	13834.cpp	23356.cpp
0	0	354	0.932203	330	13834.cpp	24560.java
0	0	332	0.888554	295	13834.cpp	2478.cpp
0	0	306	0.781046	239	13834.cpp	253.java
0	0	185	0.594595	110	13834.cpp	25377.cpp
0	0	229.5	0.570806	131	13834.cpp	25677.cpp
0	0	206.5	0.552058	114	13834.cpp	26430.cpp
0	0	318	0.795597	253	13834.cpp	26851.cpp
0	0	110	2	220	13834.cpp	27022.hs
0	0	182	0.708791	129	13834.cpp	27901.cpp
0	0	213	0.525822	112	13834.cpp	29163.cpp
0	0	283.5	0.726631	206	13834.cpp	30170.cpp
0	0	188.5	0.679045	128	13834.cpp	32490.cpp
0	0	184	0.668478	123	13834.cpp	32746.cpp
0	0	188.5	0.657825	124	13834.cpp	4679.cpp
0	0	260	0.6	156	13834.cpp	4901.cpp
0	0	257.5	0.629126	162	13834.cpp	5200.cpp
0	0	287	0.714286	205	13834.cpp	5206.java
0	0	191.5	0.657963	126	13834.cpp	6049.c
0	0	242	0.557851	135	13834.cpp	8380.cpp
0	0	217.5	0.574713	125	13834.cpp	8828.java
0	0	224.5	0.596882	134	13834.cpp	9222.cpp
0	0	268	0.645522	173	13834.cpp	9292.cpp
0	0	185.5	0.6469	120	14407.java	14954.cpp
0	0	143	0.538462	77	14407.java	15284.py
0	0	415.5	1.30686	543	14407.java	1540.java
0	0	161	0.52795	85	14407.java	17152.cpp
0	0	450.5	1.36071	613	14407.java	17533.cpp
0	0	77.5	2	155	14407.java	19855.hs
0	0	274	0.974453	267	14407.java	20525.java
0	0	193	0.73057	141	14407.java	21897.pas
0	0	484.5	1.41383	685	14407.java	22240.cpp
0	0	182	0.631868	115	14407.java	23356.cpp
0	0	321.5	1.08243	348	14407.java	24560.java
0	0	299.5	1.03506	310	14407.java	2478.cpp
0	0	273.5	0.968921	265	14407.java	253.java
0	0	152.5	0.570492	87	14407.java	25377.cpp
0	0	197	0.705584	139	14407.java	25677.cpp
0	0	174	0.586207	102	14407.java	26430.cpp
0	0	285.5	1.02277	292	14407.java	26851.cpp
0	0	77.5	2	155	14407.java	27022.hs
0	0	149.5	0.548495	82	14407.java	27901.cpp
0	0	180.5	0.592798	107	14407.java	29163.cpp
0	0	251	0.916335	230	14407.java	30170.cpp
0	0	156	0.49359	77	14407.java	32490.cpp
0	0	151.5	0.49505	75	14407.java	32746.cpp
0	0	156	0.576923	90	14407.java	4679.cpp
0	0	227.5	0.857143	195	14407.java	4901.cpp
0	0	225	0.808889	182	14407.java	5200.cpp
0	0	254.5	0.907662	231	14407.java	5206.java
0	0	159	0.534591	85	14407.java	6049.c
0	0	209.5	0.735084	154	14407.java	8380.cpp
0	0	185	0.497297	92	14407.java	8828.java
0	0	192	0.723958	139	14407.java	9222.cpp
0	0	235.5	0.832272	196	14407.java	9292.cpp
0	0	173.5	0.731988	127	14954.cpp	15284.py
0	0	446	1.15022	513	14954.cpp	1540.java
0	0	191.5	0.506527	97	14954.cpp	17152.cpp
0	0	481	1.18919	572	14954.cpp	17533.cpp
0	0	108	2	216	14954.cpp	19855.hs
0	0	304.5	0.827586	252	14954.cpp	20525.java
0	0	223.5	0.58613	131	14954.cpp	21897.pas
0	0	515	1.24854	643	14954.cpp	22240.cpp
0	0	212.5	0.531765	113	14954.cpp	23356.cpp
0	0	352	0.90625	319	14954.cpp	24560.java
0	0	330	0.875758	289	14954.cpp	2478.cpp
0	0	304	0.805921	245	14954.cpp	253.java
0	0	183	0.579235	106	14954.cpp	25377.cpp
0	0	227.5	0.593407	135	14954.cpp	25677.cpp
0	0	204.5	0.562347	115	14954.cpp	26430.cpp
0	0	316	0.822785	260	14954.cpp	26851.cpp
0	0	108	2	216	14954.cpp	27022.hs
0	0	180	0.677778	122	14954.cpp	27901.cpp
0	0	211	0.341232	72	14954.cpp	29163.cpp
0	0	281.5	0.728242	205	14954.cpp	30170.cpp
0	0	186.5	0.61126	114	14954.cpp	32490.cpp
0	0	182	0.571429	104	14954.cpp	32746.cpp
0	0	186.5	0.63807	119	14954.cpp	4679.cpp
0	0	258	0.600775	155	14954.cpp	4901.cpp
0	0	255.5	0.67319	172	14954.cpp	5200.cpp
0	0	285	0.74386	212	14954.cpp	5206.java
0	0	189.5	0.585752	111	14954.cpp	6049.c
