Ans	Guess	Size	DistRatio	Dist	I	J
0	0	389.5	0.713736	278	t10073_522_C_10202197.java	t8417_522_C_10205445.cpp
0	0	406	0.711823	289	t10073_522_C_10202197.java	t8732_522_C_10206747.cpp
0	0	479.5	0.615224	295	t10073_522_C_10202197.java	t9059_522_C_10195249.cpp
0	0	457	0.595186	272	t10073_522_C_10202197.java	t9280_522_C_10196320.cpp
0	0	399.5	0.653317	261	t10073_522_C_10202197.java	t9328_522_C_10194423.cpp
0	0	389.5	0.713736	278	t10073_522_C_10202197.java	t9991_522_C_10194984.cpp
0	0	314.5	0.642289	202	t8417_522_C_10205445.cpp	t8732_522_C_10206747.cpp
0	0	388	0.760309	295	t8417_522_C_10205445.cpp	t9059_522_C_10195249.cpp
0	0	365.5	0.667579	244	t8417_522_C_10205445.cpp	t9280_522_C_10196320.cpp
0	0	308	0.477273	147	t8417_522_C_10205445.cpp	t9328_522_C_10194423.cpp
1	1	298	0	0	t8417_522_C_10205445.cpp	t9991_522_C_10194984.cpp
0	0	404.5	0.642769	260	t8732_522_C_10206747.cpp	t9059_522_C_10195249.cpp
0	0	382	0.60733	232	t8732_522_C_10206747.cpp	t9280_522_C_10196320.cpp
0	0	324.5	0.622496	202	t8732_522_C_10206747.cpp	t9328_522_C_10194423.cpp
0	0	314.5	0.642289	202	t8732_522_C_10206747.cpp	t9991_522_C_10194984.cpp
0	0	455.5	0.592755	270	t9059_522_C_10195249.cpp	t9280_522_C_10196320.cpp
0	0	398	0.703518	280	t9059_522_C_10195249.cpp	t9328_522_C_10194423.cpp
0	0	388	0.760309	295	t9059_522_C_10195249.cpp	t9991_522_C_10194984.cpp
0	0	375.5	0.620506	233	t9280_522_C_10196320.cpp	t9328_522_C_10194423.cpp
0	0	365.5	0.667579	244	t9280_522_C_10196320.cpp	t9991_522_C_10194984.cpp
0	0	308	0.477273	147	t9328_522_C_10194423.cpp	t9991_522_C_10194984.cpp
