Ans	Guess	Size	DistRatio	Dist	I	J
0	0	291.5	0.500858	146	u104329_420_C_6445972.cpp	u104333_420_C_6444286.cpp
0	0	362.5	0.64	232	u104329_420_C_6445972.cpp	u104643_420_C_6445385.cpp
0	0	384.5	0.657997	253	u104329_420_C_6445972.cpp	u106515_420_C_6446826.cpp
0	0	337.5	0.574815	194	u104329_420_C_6445972.cpp	u108305_420_C_6445614.cpp
0	0	382.5	0.640523	245	u104329_420_C_6445972.cpp	u108781_420_C_6445146.cpp
0	0	302.5	0.522314	158	u104329_420_C_6445972.cpp	u1111_420_C_6442929.cpp
0	0	306.5	0.570962	175	u104329_420_C_6445972.cpp	u111_420_C_6444874.d
0	0	393.5	0.68615	270	u104329_420_C_6445972.cpp	u120841_420_C_6444820.cpp
0	0	323	0.572755	185	u104329_420_C_6445972.cpp	u12558_420_C_6445516.cpp
0	0	319	0.476489	152	u104329_420_C_6445972.cpp	u126991_420_C_6445288.cpp
0	0	348.5	0.588235	205	u104329_420_C_6445972.cpp	u13860_420_C_6444271.cpp
0	0	279	0.458781	128	u104329_420_C_6445972.cpp	u140028_420_C_6443402.cpp
0	0	318	0.487421	155	u104329_420_C_6445972.cpp	u140367_420_C_6446459.cpp
0	0	269	0.449814	121	u104329_420_C_6445972.cpp	u14042_420_C_6442191.cpp
0	0	328	0.536585	176	u104329_420_C_6445972.cpp	u149435_420_C_6443047.cpp
0	0	311.5	0.558587	174	u104329_420_C_6445972.cpp	u151143_420_C_6446282.cpp
0	0	286.5	0.541012	155	u104329_420_C_6445972.cpp	u15509_420_C_6444424.cpp
0	0	404.5	0.726823	294	u104329_420_C_6445972.cpp	u158616_420_C_6446320.c
0	0	285	0.533333	152	u104329_420_C_6445972.cpp	u16194_420_C_6443735.cpp
0	0	291	0.501718	146	u104329_420_C_6445972.cpp	u1643_420_C_6443120.cpp
0	0	316	0.515823	163	u104329_420_C_6445972.cpp	u19112_420_C_6444752.cpp
0	0	448	0.845982	379	u104329_420_C_6445972.cpp	u200045_420_C_6446891.cpp
0	0	174.5	1.50716	263	u104329_420_C_6445972.cpp	u20059_420_C_6443709.java
0	0	297.5	0.581513	173	u104329_420_C_6445972.cpp	u200626_420_C_6444178.cpp
0	0	377.5	0.675497	255	u104329_420_C_6445972.cpp	u204982_420_C_6445188.cpp
0	0	304	0.526316	160	u104329_420_C_6445972.cpp	u21124_420_C_6444592.cpp
0	0	295.5	0.551607	163	u104329_420_C_6445972.cpp	u23845_420_C_6446687.cpp
0	0	332.5	0.631579	210	u104329_420_C_6445972.cpp	u23_420_C_6442819.cpp
0	0	340	0.602941	205	u104329_420_C_6445972.cpp	u26110_420_C_6444930.cpp
0	0	294.5	0.488964	144	u104329_420_C_6445972.cpp	u27095_420_C_6445712.cpp
0	0	327.5	0.561832	184	u104329_420_C_6445972.cpp	u28818_420_C_6444175.cpp
0	0	301	0.561462	169	u104329_420_C_6445972.cpp	u29227_420_C_6443223.cpp
0	0	292.5	0.591453	173	u104329_420_C_6445972.cpp	u29634_420_C_6446984.cpp
0	0	382	0.591623	226	u104329_420_C_6445972.cpp	u31425_420_C_6445508.cpp
0	0	297	0.518519	154	u104329_420_C_6445972.cpp	u34103_420_C_6444348.cpp
0	0	395	0.726582	287	u104329_420_C_6445972.cpp	u34255_420_C_6445664.cpp
0	0	295	0.538983	159	u104329_420_C_6445972.cpp	u34821_420_C_6443572.cpp
0	0	347	0.599424	208	u104329_420_C_6445972.cpp	u41461_420_C_6446674.cpp
0	0	337	0.41543	140	u104329_420_C_6445972.cpp	u42682_420_C_6445003.cpp
0	0	351	0.60114	211	u104329_420_C_6445972.cpp	u42728_420_C_6444335.cpp
0	0	330	0.475758	157	u104329_420_C_6445972.cpp	u43574_420_C_6445542.cpp
0	0	293	0.580205	170	u104329_420_C_6445972.cpp	u4452_420_C_6444135.cpp
0	0	408	0.75	306	u104329_420_C_6445972.cpp	u44683_420_C_6446070.cpp
0	0	302.5	0.565289	171	u104329_420_C_6445972.cpp	u45138_420_C_6444624.cpp
0	0	302.5	0.565289	171	u104329_420_C_6445972.cpp	u47000_420_C_6443466.cpp
0	0	486	0.936214	455	u104329_420_C_6445972.cpp	u49874_420_C_6443636.java
0	0	284.5	0.565905	161	u104329_420_C_6445972.cpp	u50304_420_C_6444106.cpp
0	0	306.5	0.590538	181	u104329_420_C_6445972.cpp	u50872_420_C_6445643.cpp
