Ans	Guess	Size	DistRatio	Dist	I	J
0	0	767	0.850065	652	u111_97_D_546973.cpp	u298_97_D_547457.cpp
0	0	556.5	1.646	916	u111_97_D_546973.cpp	u40_97_D_546957.cpp
0	0	556.5	1.646	916	u111_97_D_546973.cpp	u40_97_D_546957_1.cpp
0	0	877	0.639681	561	u111_97_D_546973.cpp	u449_97_D_546992.cpp
0	0	574.5	1.53699	883	u111_97_D_546973.cpp	u664_97_D_547072.cpp
0	0	756.5	0.836748	633	u111_97_D_546973.cpp	u664_97_D_547072_1.cpp
0	0	314.5	1.39269	438	u298_97_D_547457.cpp	u40_97_D_546957.cpp
0	0	314.5	1.39269	438	u298_97_D_547457.cpp	u40_97_D_546957_1.cpp
0	0	635	0.647244	411	u298_97_D_547457.cpp	u449_97_D_546992.cpp
0	0	332.5	1.22406	407	u298_97_D_547457.cpp	u664_97_D_547072.cpp
0	0	514.5	0.590865	304	u298_97_D_547457.cpp	u664_97_D_547072_1.cpp
1	1	104	0	0	u40_97_D_546957.cpp	u40_97_D_546957_1.cpp
0	0	424.5	1.55713	661	u40_97_D_546957.cpp	u449_97_D_546992.cpp
0	0	122	0.631148	77	u40_97_D_546957.cpp	u664_97_D_547072.cpp
0	0	304	1.36513	415	u40_97_D_546957.cpp	u664_97_D_547072_1.cpp
0	0	424.5	1.55713	661	u40_97_D_546957_1.cpp	u449_97_D_546992.cpp
0	0	122	0.631148	77	u40_97_D_546957_1.cpp	u664_97_D_547072.cpp
0	0	304	1.36513	415	u40_97_D_546957_1.cpp	u664_97_D_547072_1.cpp
0	0	442.5	1.41921	628	u449_97_D_546992.cpp	u664_97_D_547072.cpp
0	0	624.5	0.691753	432	u449_97_D_546992.cpp	u664_97_D_547072_1.cpp
1	0	322	1.13043	364	u664_97_D_547072.cpp	u664_97_D_547072_1.cpp
