Ans	Guess	Size	DistRatio	Dist	I	J
0	0	569	0.56942	324	t10157_532_F_10757794.cpp	t10188_532_F_10755999.cpp
0	0	642.5	0.592996	381	t10157_532_F_10757794.cpp	t10320_532_F_10755998.cpp
0	0	633	0.608215	385	t10157_532_F_10757794.cpp	t10324_532_F_10759033.cpp
0	0	590	0.625424	369	t10157_532_F_10757794.cpp	t10370_532_F_10759270.java
0	0	654.5	0.650879	426	t10157_532_F_10757794.cpp	t10399_532_F_10756079.cpp
0	0	620	0.617742	383	t10157_532_F_10757794.cpp	t10478_532_F_10758644.java
0	0	578	0.583045	337	t10157_532_F_10757794.cpp	t10490_532_F_10759103.cpp
0	0	567.5	0.590308	335	t10157_532_F_10757794.cpp	t10577_532_F_10758318.cpp
0	0	674	0.681009	459	t10157_532_F_10757794.cpp	t10640_532_F_10755969.cpp
0	0	704	0.708807	499	t10157_532_F_10757794.cpp	t10646_532_F_10757379.java
0	0	793.5	0.853182	677	t10157_532_F_10757794.cpp	t10646_532_F_10757379_1.java
0	0	751.5	0.759814	571	t10157_532_F_10757794.cpp	t10766_532_F_10755356.java
0	0	751.5	0.767798	577	t10157_532_F_10757794.cpp	t10766_532_F_10755356_1.java
0	0	561.5	0.564559	317	t10157_532_F_10757794.cpp	t10783_532_F_10759054.cpp
0	0	343	1.30321	447	t10157_532_F_10757794.cpp	t10866_532_F_10759039.cpp
0	0	548.5	0.587056	322	t10157_532_F_10757794.cpp	t10890_532_F_10759315.cpp
0	0	573	0.596859	342	t10157_532_F_10757794.cpp	t10892_532_F_10756875.pas
0	0	599.5	0.578816	347	t10157_532_F_10757794.cpp	t11102_532_F_10758057.cpp
0	0	576.5	0.601908	347	t10157_532_F_10757794.cpp	t11117_532_F_10758136.cpp
0	0	573	0.600349	344	t10157_532_F_10757794.cpp	t8351_532_F_10758723.cpp
0	0	602	0.599668	361	t10157_532_F_10757794.cpp	t8364_532_F_10757277.cpp
0	0	704.5	0.721079	508	t10157_532_F_10757794.cpp	t8383_532_F_10757610.cpp
0	0	699.5	0.710508	497	t10157_532_F_10757794.cpp	t8396_532_F_10757192.cpp
0	0	715.5	0.696017	498	t10157_532_F_10757794.cpp	t8418_532_F_10755941.cpp
0	0	710	0.673239	478	t10157_532_F_10757794.cpp	t8461_532_F_10758699.cpp
0	0	576	0.602431	347	t10157_532_F_10757794.cpp	t8503_532_F_10756746.cpp
0	0	624.5	0.614892	384	t10157_532_F_10757794.cpp	t8509_532_F_10759121.cpp
0	0	628.5	0.649165	408	t10157_532_F_10757794.cpp	t8511_532_F_10755610.cpp
0	0	736	0.766304	564	t10157_532_F_10757794.cpp	t8512_532_F_10757721.cpp
0	0	734	0.731608	537	t10157_532_F_10757794.cpp	t8519_532_F_10757352.cpp
0	0	750	0.754667	566	t10157_532_F_10757794.cpp	t8561_532_F_10758155.cpp
0	0	459.5	0.687704	316	t10157_532_F_10757794.cpp	t8564_532_F_10757411.cpp
0	0	582.5	0.607725	354	t10157_532_F_10757794.cpp	t8575_532_F_10757544.cpp
