Ans	Guess	Size	DistRatio	Dist	I	J
0	0	303.5	0.477759	145	10363.pas	10495.pas
0	0	279	0.519713	145	10363.pas	10863.cpp
0	0	329.5	0.561457	185	10363.pas	1097.cpp
0	0	272.5	0.377982	103	10363.pas	11726.pas
0	0	298	0.57047	170	10363.pas	11958.cpp
0	0	330	0.545455	180	10363.pas	1339.cpp
0	0	310	0.551613	171	10363.pas	15566.cpp
0	0	377.5	0.741722	280	10363.pas	15750.cpp
0	0	284	0.521127	148	10363.pas	17767.cpp
0	0	314	0.601911	189	10363.pas	18083.cpp
0	0	293	0.505119	148	10363.pas	19436.cpp
0	0	346.5	0.669553	232	10363.pas	21870.cpp
0	0	310	0.551613	171	10363.pas	23150.cpp
0	0	298	0.57047	170	10363.pas	24836.cpp
0	0	283	0.508834	144	10363.pas	24960.cpp
0	0	400	0.78	312	10363.pas	27255.cpp
0	0	303.5	0.477759	145	10363.pas	29503.pas
0	0	398.5	0.775408	309	10363.pas	32182.cpp
0	0	300.5	0.532446	160	10363.pas	4293.cpp
0	0	367	0.66485	244	10363.pas	5286.pas
0	0	300.5	0.532446	160	10363.pas	5553.cpp
0	0	283	0.498233	141	10363.pas	6999.cpp
0	0	271.5	0.537753	146	10363.pas	7137.cpp
0	0	259	0.324324	84	10363.pas	9041.pas
0	0	294	0.496599	146	10363.pas	9104.cpp
0	0	291	0.5189	151	10363.pas	9351.cpp
0	0	317.5	0.570079	181	10495.pas	10863.cpp
0	0	368	0.538043	198	10495.pas	1097.cpp
0	0	311	0.456592	142	10495.pas	11726.pas
0	0	336.5	0.576523	194	10495.pas	11958.cpp
0	0	368.5	0.526459	194	10495.pas	1339.cpp
0	0	348.5	0.482066	168	10495.pas	15566.cpp
0	0	416	0.596154	248	10495.pas	15750.cpp
0	0	322.5	0.539535	174	10495.pas	17767.cpp
0	0	352.5	0.533333	188	10495.pas	18083.cpp
0	0	331.5	0.491704	163	10495.pas	19436.cpp
0	0	385	0.571429	220	10495.pas	21870.cpp
0	0	348.5	0.482066	168	10495.pas	23150.cpp
0	0	336.5	0.579495	195	10495.pas	24836.cpp
0	0	321.5	0.538103	173	10495.pas	24960.cpp
0	0	438.5	0.659065	289	10495.pas	27255.cpp
1	1	342	0	0	10495.pas	29503.pas
0	0	437	0.631579	276	10495.pas	32182.cpp
0	0	339	0.554572	188	10495.pas	4293.cpp
0	0	405.5	0.562269	228	10495.pas	5286.pas
0	0	339	0.554572	188	10495.pas	5553.cpp
0	0	321.5	0.525661	169	10495.pas	6999.cpp
0	0	310	0.580645	180	10495.pas	7137.cpp
0	0	297.5	0.443697	132	10495.pas	9041.pas
0	0	332.5	0.47218	157	10495.pas	9104.cpp
0	0	329.5	0.552352	182	10495.pas	9351.cpp
0	0	343.5	0.605531	208	10863.cpp	1097.cpp
0	0	286.5	0.499127	143	10863.cpp	11726.pas
