Ans	Guess	Size	DistRatio	Dist	I	J
0	0	577	0.766031	442	10661.cpp	12743.cpp
0	0	371	0.485175	180	10661.cpp	13196.cpp
0	0	403.5	0.490706	198	10661.cpp	14329.cpp
0	0	434	0.541475	235	10661.cpp	1448.pas
0	0	480	0.616667	296	10661.cpp	16953.cpp
0	0	416	0.545673	227	10661.cpp	17326.pas
0	0	429.5	0.551804	237	10661.cpp	17362.pas
0	0	384.5	0.478544	184	10661.cpp	17607.cpp
0	0	484	0.646694	313	10661.cpp	19455.pas
0	0	505	0.681188	344	10661.cpp	20247.pas
0	0	370.5	0.564103	209	10661.cpp	21264.pas
0	0	394	0.527919	208	10661.cpp	22402.pas
0	0	364.5	0.589849	215	10661.cpp	2324.pas
0	0	485	0.643299	312	10661.cpp	24433.pas
0	0	448.5	0.584169	262	10661.cpp	25511.pas
0	0	352.5	0.635461	224	10661.cpp	26567.pas
0	0	439.5	0.593857	261	10661.cpp	27191.pas
0	0	455.5	0.553238	252	10661.cpp	27412.cpp
0	0	404	0.44802	181	10661.cpp	27437.cpp
0	0	473	0.621564	294	10661.cpp	28064.pas
0	0	438.5	0.519954	228	10661.cpp	28272.cpp
0	0	396	0.532828	211	10661.cpp	2991.pas
0	0	503.5	0.683217	344	10661.cpp	30312.pas
0	0	394	0.527919	208	10661.cpp	30828.pas
0	0	394.5	0.489227	193	10661.cpp	31031.cpp
0	0	505	0.685149	346	10661.cpp	32228.pas
0	0	426.5	0.515826	220	10661.cpp	4459.cpp
0	0	449	0.55902	251	10661.cpp	4643.pas
0	0	450	0.604444	272	10661.cpp	4833.pas
0	0	416	0.545673	227	10661.cpp	5114.pas
0	0	404	0.532178	215	10661.cpp	5133.cpp
0	0	481	0.650728	313	10661.cpp	5404.pas
0	0	465.5	0.622986	290	10661.cpp	5730.pas
0	0	407	0.459459	187	10661.cpp	6372.cpp
0	0	416	0.545673	227	10661.cpp	7261.pas
0	0	452	0.573009	259	10661.cpp	7953.cpp
0	0	429.5	0.551804	237	10661.cpp	8752.pas
0	0	535	0.928972	497	12743.cpp	13196.cpp
0	0	567.5	0.807048	458	12743.cpp	14329.cpp
0	0	598	0.648829	388	12743.cpp	1448.pas
0	0	644	0.622671	401	12743.cpp	16953.cpp
0	0	580	0.710345	412	12743.cpp	17326.pas
0	0	593.5	0.690817	410	12743.cpp	17362.pas
0	0	548.5	0.822242	451	12743.cpp	17607.cpp
0	0	648	0.584877	379	12743.cpp	19455.pas
0	0	669	0.547085	366	12743.cpp	20247.pas
0	0	534.5	0.862488	461	12743.cpp	21264.pas
0	0	558	0.792115	442	12743.cpp	22402.pas
0	0	528.5	0.913907	483	12743.cpp	2324.pas
0	0	649	0.594761	386	12743.cpp	24433.pas
0	0	612.5	0.641633	393	12743.cpp	25511.pas
0	0	516.5	0.964182	498	12743.cpp	26567.pas
0	0	603.5	0.654515	395	12743.cpp	27191.pas
0	0	619.5	0.656981	407	12743.cpp	27412.cpp
0	0	568	0.785211	446	12743.cpp	27437.cpp
0	0	637	0.598116	381	12743.cpp	28064.pas
0	0	602.5	0.678838	409	12743.cpp	28272.cpp
0	0	560	0.778571	436	12743.cpp	2991.pas
0	0	667.5	0.5603	374	12743.cpp	30312.pas
0	0	558	0.792115	442	12743.cpp	30828.pas
0	0	558.5	0.800358	447	12743.cpp	31031.cpp
0	0	669	0.554559	371	12743.cpp	32228.pas
0	0	590.5	0.712955	421	12743.cpp	4459.cpp
0	0	613	0.65416	401	12743.cpp	4643.pas
0	0	614	0.666124	409	12743.cpp	4833.pas
0	0	580	0.710345	412	12743.cpp	5114.pas
0	0	568	0.818662	465	12743.cpp	5133.cpp
0	0	645	0.586047	378	12743.cpp	5404.pas
0	0	629.5	0.646545	407	12743.cpp	5730.pas
0	0	571	0.744308	425	12743.cpp	6372.cpp
0	0	580	0.710345	412	12743.cpp	7261.pas
0	0	616	0.641234	395	12743.cpp	7953.cpp
0	0	593.5	0.690817	410	12743.cpp	8752.pas
0	0	361.5	0.475795	172	13196.cpp	14329.cpp
0	0	392	0.635204	249	13196.cpp	1448.pas
0	0	438	0.723744	317	13196.cpp	16953.cpp
0	0	374	0.649733	243	13196.cpp	17326.pas
0	0	387.5	0.650323	252	13196.cpp	17362.pas
0	0	342.5	0.472993	162	13196.cpp	17607.cpp
0	0	442	0.78733	348	13196.cpp	19455.pas
0	0	463	0.835853	387	13196.cpp	20247.pas
0	0	328.5	0.569254	187	13196.cpp	21264.pas
0	0	352	0.585227	206	13196.cpp	22402.pas
0	0	322.5	0.555039	179	13196.cpp	2324.pas
0	0	443	0.781038	346	13196.cpp	24433.pas
0	0	406.5	0.708487	288	13196.cpp	25511.pas
0	0	310.5	0.553945	172	13196.cpp	26567.pas
0	0	397.5	0.686792	273	13196.cpp	27191.pas
0	0	413.5	0.669891	277	13196.cpp	27412.cpp
0	0	362	0.464088	168	13196.cpp	27437.cpp
0	0	431	0.7471	322	13196.cpp	28064.pas
0	0	396.5	0.622951	247	13196.cpp	28272.cpp
0	0	354	0.581921	206	13196.cpp	2991.pas
0	0	461.5	0.829902	383	13196.cpp	30312.pas
0	0	352	0.585227	206	13196.cpp	30828.pas
0	0	352.5	0.436879	154	13196.cpp	31031.cpp
0	0	463	0.831533	385	13196.cpp	32228.pas
0	0	384.5	0.569571	219	13196.cpp	4459.cpp
0	0	407	0.683047	278	13196.cpp	4643.pas
0	0	408	0.715686	292	13196.cpp	4833.pas
0	0	374	0.649733	243	13196.cpp	5114.pas
0	0	362	0.433702	157	13196.cpp	5133.cpp
0	0	439	0.781321	343	13196.cpp	5404.pas
0	0	423.5	0.767414	325	13196.cpp	5730.pas
0	0	365	0.476712	174	13196.cpp	6372.cpp
0	0	374	0.649733	243	13196.cpp	7261.pas
0	0	410	0.658537	270	13196.cpp	7953.cpp
0	0	387.5	0.650323	252	13196.cpp	8752.pas
0	0	424.5	0.548881	233	14329.cpp	1448.pas
0	0	470.5	0.64187	302	14329.cpp	16953.cpp
0	0	406.5	0.563346	229	14329.cpp	17326.pas
0	0	420	0.542857	228	14329.cpp	17362.pas
0	0	375	0.522667	196	14329.cpp	17607.cpp
0	0	474.5	0.649104	308	14329.cpp	19455.pas
0	0	495.5	0.686176	340	14329.cpp	20247.pas
0	0	361	0.537396	194	14329.cpp	21264.pas
0	0	384.5	0.525358	202	14329.cpp	22402.pas
0	0	355	0.583099	207	14329.cpp	2324.pas
0	0	475.5	0.651945	310	14329.cpp	24433.pas
0	0	439	0.603645	265	14329.cpp	25511.pas
0	0	343	0.612245	210	14329.cpp	26567.pas
0	0	430	0.565116	243	14329.cpp	27191.pas
0	0	446	0.591928	264	14329.cpp	27412.cpp
0	0	394.5	0.372624	147	14329.cpp	27437.cpp
0	0	463.5	0.608414	282	14329.cpp	28064.pas
0	0	429	0.547786	235	14329.cpp	28272.cpp
0	0	386.5	0.548512	212	14329.cpp	2991.pas
0	0	494	0.686235	339	14329.cpp	30312.pas
0	0	384.5	0.525358	202	14329.cpp	30828.pas
0	0	385	0.467532	180	14329.cpp	31031.cpp
0	0	495.5	0.690212	342	14329.cpp	32228.pas
0	0	417	0.570743	238	14329.cpp	4459.cpp
0	0	439.5	0.559727	246	14329.cpp	4643.pas
0	0	440.5	0.603859	266	14329.cpp	4833.pas
0	0	406.5	0.563346	229	14329.cpp	5114.pas
0	0	394.5	0.446134	176	14329.cpp	5133.cpp
0	0	471.5	0.663839	313	14329.cpp	5404.pas
0	0	456	0.644737	294	14329.cpp	5730.pas
0	0	397.5	0.495597	197	14329.cpp	6372.cpp
0	0	406.5	0.563346	229	14329.cpp	7261.pas
0	0	442.5	0.580791	257	14329.cpp	7953.cpp
0	0	420	0.542857	228	14329.cpp	8752.pas
0	0	501	0.57485	288	1448.pas	16953.cpp
0	0	437	0.411899	180	1448.pas	17326.pas
0	0	450.5	0.417314	188	1448.pas	17362.pas
0	0	405.5	0.589396	239	1448.pas	17607.cpp
0	0	505	0.512871	259	1448.pas	19455.pas
0	0	526	0.536122	282	1448.pas	20247.pas
0	0	391.5	0.561941	220	1448.pas	21264.pas
0	0	415	0.498795	207	1448.pas	22402.pas
0	0	385.5	0.552529	213	1448.pas	2324.pas
0	0	506	0.529644	268	1448.pas	24433.pas
0	0	469.5	0.453674	213	1448.pas	25511.pas
0	0	373.5	0.650602	243	1448.pas	26567.pas
0	0	460.5	0.477742	220	1448.pas	27191.pas
0	0	476.5	0.503673	240	1448.pas	27412.cpp
0	0	425	0.543529	231	1448.pas	27437.cpp
